epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,15.1077,1.08594,3.42028,1.24067,0.00374,0.8858,0.16026,0.11555,0.81736,3.36797,1.01001,0.00012221,0.00012221,0.00012221
2,27.7638,1.01912,2.57052,1.20748,0.0045,0.91541,0.22974,0.16532,0.95354,2.97642,1.09258,0.000247098,0.000247098,0.000247098
3,40.7806,1.07188,2.03575,1.20799,0.39202,0.16629,0.25329,0.17569,1.09187,2.75315,1.22339,0.000363186,0.000363186,0.000363186
4,52.8399,1.04919,1.84534,1.19207,0.42583,0.19604,0.30741,0.20004,1.15693,2.53297,1.29014,0.000470475,0.000470475,0.000470475
5,64.9363,1.08751,1.75067,1.20721,0.41941,0.1933,0.23378,0.13051,1.40917,2.7606,1.64173,0.000568965,0.000568965,0.000568965
6,77.6202,1.10011,1.71262,1.22128,0.47447,0.29845,0.25072,0.16388,1.25097,2.52405,1.44271,0.000658656,0.000658656,0.000658656
7,90.7782,1.08164,1.67066,1.20976,0.33584,0.36058,0.27976,0.17074,1.15785,2.91277,1.31987,0.000739548,0.000739548,0.000739548
8,103,1.08607,1.61268,1.2182,0.53457,0.3352,0.31788,0.20342,1.18941,2.06693,1.35338,0.000811641,0.000811641,0.000811641
9,116.044,1.0882,1.59388,1.21989,0.31037,0.43791,0.27522,0.16472,1.32713,2.29981,1.42539,0.000817696,0.000817696,0.000817696
10,128.749,1.09378,1.51813,1.20452,0.31129,0.45893,0.31733,0.19531,1.31508,2.12416,1.44479,0.000781033,0.000781033,0.000781033
11,140.843,1.1066,1.49274,1.21867,0.39349,0.40212,0.33875,0.20401,1.2315,2.11795,1.35654,0.00074437,0.00074437,0.00074437
12,153.602,1.0854,1.43108,1.1937,0.46293,0.53126,0.4754,0.3039,1.21348,1.80448,1.32259,0.000707707,0.000707707,0.000707707
13,165.986,1.03845,1.37923,1.18658,0.44645,0.37699,0.36365,0.22322,1.19596,2.02689,1.282,0.000671044,0.000671044,0.000671044
14,178.993,1.04256,1.30333,1.16572,0.52689,0.46749,0.43166,0.27132,1.19333,1.87187,1.35422,0.000634381,0.000634381,0.000634381
15,190.786,1.01299,1.25042,1.17397,0.53568,0.52236,0.50548,0.34607,1.08898,1.62837,1.20739,0.000597718,0.000597718,0.000597718
16,203.267,0.98354,1.16497,1.14549,0.55692,0.60943,0.5679,0.39699,1.08993,1.38702,1.20564,0.000561055,0.000561055,0.000561055
17,215.833,0.99102,1.16666,1.14232,0.55672,0.4905,0.51294,0.36108,1.0871,1.62076,1.18909,0.000524392,0.000524392,0.000524392
18,228.253,0.95144,1.10721,1.12999,0.588,0.60396,0.62285,0.43065,1.05148,1.29577,1.14071,0.000487729,0.000487729,0.000487729
19,240.233,0.94523,1.09691,1.12456,0.61539,0.57552,0.60799,0.42092,1.06096,1.31074,1.14235,0.000451066,0.000451066,0.000451066
20,253.057,0.94127,1.05008,1.11991,0.73651,0.59284,0.67356,0.4863,1.03477,1.20136,1.14492,0.000414403,0.000414403,0.000414403
21,271.549,0.86981,1.05815,1.07868,0.64412,0.59142,0.60022,0.43561,1.04526,1.31311,1.16496,0.00037774,0.00037774,0.00037774
22,282.646,0.84123,0.945,1.05342,0.68978,0.6286,0.65104,0.45867,1.0777,1.23976,1.1853,0.000341077,0.000341077,0.000341077
23,294.479,0.81759,0.8787,1.02768,0.67143,0.64354,0.64415,0.45761,1.00257,1.3356,1.14135,0.000304414,0.000304414,0.000304414
24,307.133,0.78888,0.83009,1.02172,0.76002,0.60535,0.69622,0.50688,0.99604,1.13456,1.12575,0.000267751,0.000267751,0.000267751
25,319.424,0.76144,0.78885,1.00175,0.67977,0.66063,0.69603,0.50778,0.97752,1.10322,1.11374,0.000231088,0.000231088,0.000231088
26,331.735,0.76123,0.76114,0.99411,0.67431,0.66415,0.69157,0.50362,0.9812,1.10927,1.11594,0.000194425,0.000194425,0.000194425
27,343.824,0.74756,0.71925,0.99267,0.80563,0.63377,0.72661,0.54437,0.95003,1.0087,1.09436,0.000157762,0.000157762,0.000157762
28,357.118,0.7266,0.69148,0.98914,0.81459,0.63935,0.7443,0.5566,0.95776,1.00694,1.0893,0.000121099,0.000121099,0.000121099
29,370.296,0.71018,0.65954,0.98677,0.80217,0.66776,0.7454,0.55892,0.95841,0.96967,1.09343,8.4436e-05,8.4436e-05,8.4436e-05
30,382.135,0.70141,0.65623,0.96261,0.80966,0.66308,0.74514,0.55562,0.945,0.95484,1.08846,4.7773e-05,4.7773e-05,4.7773e-05
