epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,28.1645,1.15179,3.24489,1.26376,0.00485,0.94236,0.19686,0.13639,0.89953,3.023,1.01528,0.00021109,0.00021109,0.00021109
2,50.2392,1.17128,2.24259,1.26124,0.42042,0.25857,0.20064,0.13325,1.08385,2.49984,1.19044,0.000418991,0.000418991,0.000418991
3,72.7907,1.18009,2.02256,1.27176,0.33762,0.3856,0.28947,0.18046,1.19205,2.21629,1.31926,0.000612228,0.000612228,0.000612228
4,94.8264,1.19825,1.95845,1.28005,0.32206,0.32529,0.2625,0.13916,1.46508,2.4049,1.68746,0.000790799,0.000790799,0.000790799
5,117.207,1.24075,1.89002,1.28429,0.18984,0.20532,0.14446,0.0689,1.53303,2.52628,1.6541,0.000954705,0.000954705,0.000954705
6,140.165,1.23891,1.86736,1.29233,0.11951,0.33567,0.12497,0.06769,1.45487,3.052,1.5425,0.000927685,0.000927685,0.000927685
7,163.39,1.2059,1.79573,1.28155,0.22294,0.38969,0.19919,0.11819,1.31587,3.66734,1.50676,0.000891022,0.000891022,0.000891022
8,186.087,1.20159,1.75599,1.26634,0.37692,0.53539,0.40302,0.24778,1.29331,2.28808,1.48078,0.000854359,0.000854359,0.000854359
9,210.253,1.16703,1.64925,1.25955,0.49872,0.38543,0.38788,0.23005,1.22663,2.0294,1.35995,0.000817696,0.000817696,0.000817696
10,232.853,1.19159,1.62905,1.25084,0.40396,0.4359,0.33498,0.21115,1.17409,2.19011,1.30629,0.000781033,0.000781033,0.000781033
11,255.208,1.17275,1.54963,1.24991,0.5341,0.45224,0.46989,0.30169,1.16151,1.61821,1.25057,0.00074437,0.00074437,0.00074437
12,278.156,1.14923,1.48207,1.24918,0.60772,0.34394,0.38333,0.24421,1.17571,1.89246,1.30865,0.000707707,0.000707707,0.000707707
13,301.599,1.13155,1.44089,1.22912,0.57378,0.5561,0.55778,0.36815,1.09891,1.34197,1.22556,0.000671044,0.000671044,0.000671044
14,323.671,1.10647,1.36475,1.20602,0.66354,0.55112,0.57274,0.38442,1.07463,1.44831,1.20348,0.000634381,0.000634381,0.000634381
15,345.608,1.12662,1.36404,1.21704,0.5746,0.57907,0.59182,0.40344,1.08392,1.48007,1.19043,0.000597718,0.000597718,0.000597718
16,368.01,1.07352,1.25767,1.19779,0.58954,0.6189,0.61389,0.42979,1.07902,1.32619,1.18008,0.000561055,0.000561055,0.000561055
17,389.387,1.07931,1.25341,1.18823,0.63668,0.57246,0.61842,0.43661,1.00986,1.20184,1.15164,0.000524392,0.000524392,0.000524392
18,412.051,1.07498,1.23204,1.19464,0.68084,0.65171,0.678,0.4859,1.05407,1.17362,1.15534,0.000487729,0.000487729,0.000487729
19,435.501,1.02556,1.15798,1.14864,0.68427,0.69784,0.71581,0.51218,0.9796,1.06963,1.12924,0.000451066,0.000451066,0.000451066
20,456.52,1.01307,1.10851,1.15549,0.67289,0.69099,0.71153,0.50564,0.99005,1.06539,1.14211,0.000414403,0.000414403,0.000414403
21,486.286,0.95097,1.04204,1.10996,0.68228,0.58041,0.61098,0.44677,1.01828,1.44962,1.15115,0.00037774,0.00037774,0.00037774
22,508.27,0.95126,0.9889,1.10536,0.72479,0.65186,0.69535,0.49946,0.97438,1.10275,1.12246,0.000341077,0.000341077,0.000341077
23,530.045,0.92167,0.93314,1.08,0.69887,0.65739,0.6772,0.49317,0.9975,1.13119,1.12578,0.000304414,0.000304414,0.000304414
24,552.513,0.88663,0.88134,1.06846,0.79647,0.67082,0.73787,0.53147,0.95568,1.00594,1.10289,0.000267751,0.000267751,0.000267751
25,574.963,0.88427,0.82549,1.05207,0.77484,0.66671,0.72504,0.53809,0.94916,1.02166,1.09937,0.000231088,0.000231088,0.000231088
26,596.436,0.86013,0.7735,1.05069,0.78127,0.65899,0.73402,0.54494,0.92842,1.04461,1.09584,0.000194425,0.000194425,0.000194425
27,619.707,0.8499,0.76104,1.05103,0.75423,0.7029,0.74472,0.55497,0.91507,0.96553,1.09757,0.000157762,0.000157762,0.000157762
28,641.336,0.83061,0.71192,1.03327,0.83283,0.67139,0.76074,0.57098,0.91626,0.91304,1.08939,0.000121099,0.000121099,0.000121099
29,663.649,0.8163,0.70156,1.02086,0.75828,0.73154,0.77444,0.57737,0.90971,0.90663,1.08864,8.4436e-05,8.4436e-05,8.4436e-05
30,684.91,0.80262,0.66014,1.01882,0.79281,0.6845,0.76896,0.57773,0.90764,0.91119,1.08357,4.7773e-05,4.7773e-05,4.7773e-05
