epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,21.0522,1.09964,3.00789,1.25464,0.00443,0.91426,0.21072,0.15193,0.89324,2.98901,1.04744,0.00025553,0.00025553,0.00025553
2,37.4074,1.13946,2.12541,1.26312,0.32412,0.35373,0.25719,0.16971,1.16809,2.50736,1.2839,0.000504938,0.000504938,0.000504938
3,54.3386,1.15463,1.91897,1.26977,0.48173,0.29454,0.27222,0.16448,1.29627,2.29432,1.38525,0.000736749,0.000736749,0.000736749
4,71.7385,1.201,1.91027,1.31659,0.26269,0.3155,0.18346,0.10263,1.33833,2.36451,1.43193,0.00095096,0.00095096,0.00095096
5,88.9282,1.22516,1.87026,1.31032,0.24033,0.23219,0.11241,0.04929,1.84293,4.71435,2.331,0.000964348,0.000964348,0.000964348
6,105.776,1.22398,1.80287,1.31358,0.25963,0.28167,0.17779,0.08746,1.82334,2.59629,1.85754,0.000927685,0.000927685,0.000927685
7,122.651,1.19204,1.70327,1.29583,0.34165,0.46213,0.34025,0.19637,1.31212,1.93639,1.40862,0.000891022,0.000891022,0.000891022
8,139.622,1.16594,1.59956,1.27208,0.61171,0.5205,0.54139,0.36133,1.10242,1.54379,1.21865,0.000854359,0.000854359,0.000854359
9,156.721,1.14043,1.54826,1.2665,0.39966,0.48148,0.37981,0.24216,1.20826,1.98626,1.32062,0.000817696,0.000817696,0.000817696
10,173.545,1.13814,1.50965,1.2628,0.57052,0.60034,0.58732,0.40531,1.07322,1.36161,1.19708,0.000781033,0.000781033,0.000781033
11,190.502,1.09516,1.45975,1.23504,0.58556,0.58364,0.58483,0.40352,1.06359,1.3524,1.19261,0.00074437,0.00074437,0.00074437
12,207.553,1.09087,1.37911,1.23073,0.61995,0.5633,0.60933,0.4328,1.06323,1.35873,1.1758,0.000707707,0.000707707,0.000707707
13,224.496,1.06971,1.33093,1.21254,0.61878,0.62192,0.65088,0.45007,1.04011,1.21489,1.18206,0.000671044,0.000671044,0.000671044
14,241.194,1.07019,1.30135,1.21917,0.54101,0.59706,0.57768,0.38376,1.07352,1.49093,1.19812,0.000634381,0.000634381,0.000634381
15,258.332,1.03819,1.22299,1.19572,0.6271,0.50818,0.56094,0.36932,1.10109,1.39969,1.252,0.000597718,0.000597718,0.000597718
16,275.062,1.04264,1.2224,1.19201,0.66206,0.57281,0.61004,0.42861,1.00907,1.27974,1.13577,0.000561055,0.000561055,0.000561055
17,291.758,1.02042,1.18185,1.18566,0.70084,0.62883,0.68081,0.48734,0.99876,1.11894,1.13373,0.000524392,0.000524392,0.000524392
18,309.454,0.99805,1.16377,1.18067,0.72683,0.62291,0.69002,0.49493,0.97426,1.13564,1.12305,0.000487729,0.000487729,0.000487729
19,326.367,0.9627,1.08944,1.16774,0.69419,0.68213,0.74054,0.52979,0.97388,1.05303,1.11484,0.000451066,0.000451066,0.000451066
20,343.611,0.9781,1.04333,1.15977,0.68281,0.57853,0.65277,0.46959,0.97746,1.25784,1.11906,0.000414403,0.000414403,0.000414403
21,365.153,0.9585,1.033,1.13295,0.66681,0.67232,0.70292,0.51394,0.97547,1.11103,1.10707,0.00037774,0.00037774,0.00037774
22,381.091,0.92312,0.92823,1.1154,0.70463,0.67133,0.71296,0.52592,0.99043,1.08109,1.09621,0.000341077,0.000341077,0.000341077
23,397.416,0.91285,0.90152,1.10392,0.74955,0.68979,0.75439,0.55164,0.93527,1.00014,1.09217,0.000304414,0.000304414,0.000304414
24,413.574,0.89752,0.86687,1.10174,0.75851,0.69266,0.76648,0.57052,0.93005,0.98882,1.08325,0.000267751,0.000267751,0.000267751
25,429.524,0.87813,0.81067,1.09577,0.74392,0.67635,0.75225,0.55509,0.92801,0.97196,1.08417,0.000231088,0.000231088,0.000231088
26,445.917,0.85747,0.76457,1.08386,0.76584,0.71009,0.76623,0.5805,0.92059,0.92175,1.08268,0.000194425,0.000194425,0.000194425
27,461.752,0.84288,0.73709,1.07207,0.80343,0.68592,0.77232,0.58345,0.91224,0.91277,1.07258,0.000157762,0.000157762,0.000157762
28,477.838,0.81585,0.70229,1.05612,0.77458,0.71015,0.77089,0.57787,0.90903,0.90835,1.07556,0.000121099,0.000121099,0.000121099
29,493.61,0.81224,0.67557,1.05461,0.79034,0.70933,0.7815,0.59166,0.90028,0.88924,1.06664,8.4436e-05,8.4436e-05,8.4436e-05
30,509.532,0.79214,0.64738,1.03986,0.79076,0.72696,0.79091,0.60247,0.88079,0.86146,1.054,4.7773e-05,4.7773e-05,4.7773e-05
