epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,32.2585,1.20613,3.01791,1.27565,0.10126,0.82364,0.17831,0.11792,0.97013,2.92895,1.07047,0.00029997,0.00029997,0.00029997
2,61.2225,1.23046,2.16028,1.29455,0.27325,0.26486,0.18602,0.10337,1.3517,2.71127,1.65056,0.000590885,0.000590885,0.000590885
3,89.7218,1.26671,2.03827,1.30835,0.1653,0.25343,0.13843,0.07013,1.45357,2.8687,1.80973,0.000861269,0.000861269,0.000861269
4,118.003,1.31993,2.00151,1.3424,0.22332,0.35147,0.17755,0.09258,1.52195,2.84438,1.85571,0.00100101,0.00100101,0.00100101
5,147.279,1.31216,1.95483,1.35446,0.26535,0.45845,0.26562,0.14689,1.43651,3.58473,1.54681,0.000964348,0.000964348,0.000964348
6,175.41,1.27624,1.8534,1.31142,0.31958,0.40228,0.26651,0.14471,1.34889,2.40149,1.43364,0.000927685,0.000927685,0.000927685
7,203.685,1.28236,1.77878,1.31084,0.34665,0.43485,0.34407,0.21093,1.24707,1.95319,1.38707,0.000891022,0.000891022,0.000891022
8,232.051,1.23252,1.71543,1.29191,0.40187,0.51439,0.42747,0.26725,1.20706,1.76277,1.35195,0.000854359,0.000854359,0.000854359
9,260.356,1.2358,1.67853,1.29011,0.47932,0.46188,0.46269,0.3017,1.09255,1.56901,1.217,0.000817696,0.000817696,0.000817696
10,288.3,1.21042,1.58148,1.27152,0.36574,0.50556,0.40052,0.25413,1.20874,1.69257,1.31927,0.000781033,0.000781033,0.000781033
11,316.426,1.16837,1.51015,1.25417,0.59688,0.46264,0.48215,0.3208,1.15022,1.59398,1.23414,0.00074437,0.00074437,0.00074437
12,345.907,1.17965,1.49105,1.25362,0.53646,0.50347,0.51398,0.34972,1.03823,1.44381,1.19243,0.000707707,0.000707707,0.000707707
13,374.656,1.14872,1.41727,1.22523,0.53117,0.63111,0.62254,0.41787,1.04359,1.2669,1.17514,0.000671044,0.000671044,0.000671044
14,402.825,1.15564,1.37364,1.22907,0.57748,0.55212,0.54921,0.37183,1.0786,1.39741,1.19723,0.000634381,0.000634381,0.000634381
15,431.148,1.11982,1.32378,1.21715,0.58042,0.59808,0.61111,0.42781,1.00724,1.26411,1.1369,0.000597718,0.000597718,0.000597718
16,460.463,1.11301,1.28824,1.21668,0.55984,0.60152,0.5968,0.40611,1.03419,1.26912,1.16326,0.000561055,0.000561055,0.000561055
17,488.152,1.11231,1.279,1.20434,0.61416,0.60827,0.62503,0.44477,0.99819,1.18759,1.14885,0.000524392,0.000524392,0.000524392
18,516.828,1.07212,1.24084,1.19222,0.72189,0.69886,0.74281,0.54519,0.96913,0.99288,1.10636,0.000487729,0.000487729,0.000487729
19,544.559,1.06776,1.17155,1.19236,0.69678,0.67196,0.73048,0.53549,0.97762,1.10988,1.11488,0.000451066,0.000451066,0.000451066
20,573.553,1.04567,1.14554,1.1751,0.78493,0.67921,0.76971,0.57264,0.94011,0.9355,1.10807,0.000414403,0.000414403,0.000414403
21,607.919,1.00569,1.07696,1.14568,0.75753,0.70689,0.7517,0.56155,0.98699,1.06529,1.12559,0.00037774,0.00037774,0.00037774
22,635.353,0.99141,0.99225,1.13096,0.77452,0.6975,0.76413,0.56832,0.94387,0.95566,1.10974,0.000341077,0.000341077,0.000341077
23,663.631,0.98686,0.96046,1.135,0.77334,0.70728,0.77782,0.57238,0.91816,0.91575,1.09133,0.000304414,0.000304414,0.000304414
24,691.01,0.95592,0.91869,1.11808,0.82693,0.72469,0.81302,0.60586,0.91702,0.87864,1.08221,0.000267751,0.000267751,0.000267751
25,718.2,0.94439,0.89073,1.10701,0.80367,0.6913,0.80084,0.5903,0.92441,0.87805,1.09277,0.000231088,0.000231088,0.000231088
26,745.551,0.92657,0.82823,1.09059,0.79436,0.73179,0.79193,0.58327,0.92485,0.88737,1.08757,0.000194425,0.000194425,0.000194425
27,773.281,0.90853,0.81784,1.09271,0.82818,0.74327,0.82118,0.61543,0.91833,0.82274,1.08389,0.000157762,0.000157762,0.000157762
28,801.382,0.89747,0.75041,1.07465,0.80694,0.74744,0.81136,0.61172,0.90576,0.83899,1.07387,0.000121099,0.000121099,0.000121099
29,828.854,0.87811,0.73918,1.07069,0.8443,0.74507,0.83153,0.6277,0.90264,0.80939,1.07658,8.4436e-05,8.4436e-05,8.4436e-05
30,856.394,0.86865,0.72742,1.06299,0.86879,0.74739,0.83462,0.6306,0.89705,0.80303,1.07194,4.7773e-05,4.7773e-05,4.7773e-05
