epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,22.6808,1.13804,3.14818,1.25131,0.00412,0.92026,0.18724,0.13178,0.8752,3.07903,1.01434,0.00021109,0.00021109,0.00021109
2,41.6184,1.15058,2.18725,1.23934,0.35733,0.06699,0.21931,0.15077,1.07845,2.89232,1.22769,0.000418991,0.000418991,0.000418991
3,59.1989,1.11952,1.94312,1.22797,0.34744,0.25956,0.23902,0.15643,1.18512,2.5054,1.27799,0.000612228,0.000612228,0.000612228
4,77.3093,1.16208,1.84328,1.22487,0.31962,0.41471,0.31249,0.19857,1.23509,2.3705,1.34649,0.000790799,0.000790799,0.000790799
5,95.6886,1.20397,1.82448,1.2588,0.3578,0.23922,0.18016,0.09805,1.37207,2.46119,1.59455,0.000954705,0.000954705,0.000954705
6,113.589,1.19213,1.75236,1.25978,0.32558,0.44446,0.29037,0.1533,1.38699,2.62683,1.43584,0.000927685,0.000927685,0.000927685
7,132.089,1.18284,1.71901,1.27469,0.29809,0.29615,0.12489,0.06557,1.53152,7.63433,1.7581,0.000891022,0.000891022,0.000891022
8,150.287,1.16071,1.61354,1.24461,0.3317,0.36991,0.24468,0.11644,1.60815,3.24528,1.7834,0.000854359,0.000854359,0.000854359
9,168.661,1.13262,1.52791,1.22272,0.48653,0.37409,0.34507,0.19829,1.45938,2.12016,1.71229,0.000817696,0.000817696,0.000817696
10,187.423,1.14599,1.48254,1.22464,0.53375,0.50567,0.49241,0.30666,1.24686,1.55383,1.33717,0.000781033,0.000781033,0.000781033
11,206.487,1.09063,1.43067,1.21305,0.63858,0.51826,0.54029,0.36005,1.10147,1.47399,1.21923,0.00074437,0.00074437,0.00074437
12,224.627,1.09493,1.37538,1.214,0.59585,0.59779,0.60564,0.40195,1.16571,1.51673,1.26506,0.000707707,0.000707707,0.000707707
13,243.188,1.09343,1.3017,1.19762,0.59574,0.54799,0.58623,0.39672,1.07101,1.2654,1.17953,0.000671044,0.000671044,0.000671044
14,260.661,1.06353,1.23958,1.18464,0.80044,0.58731,0.70886,0.49984,1.05601,1.16764,1.15467,0.000634381,0.000634381,0.000634381
15,279.718,1.05796,1.20585,1.17361,0.66549,0.5762,0.64217,0.45115,1.04853,1.22702,1.15448,0.000597718,0.000597718,0.000597718
16,297.893,1.04301,1.17025,1.1747,0.72993,0.64117,0.69073,0.49008,1.01844,1.12307,1.1524,0.000561055,0.000561055,0.000561055
17,316.891,1.0277,1.11713,1.15567,0.69833,0.58622,0.64036,0.42805,1.17633,1.39088,1.22171,0.000524392,0.000524392,0.000524392
18,335.79,0.99808,1.09423,1.14605,0.70186,0.65614,0.69803,0.49359,1.10197,1.15597,1.16065,0.000487729,0.000487729,0.000487729
19,354.727,1.00173,1.07324,1.13979,0.7269,0.66832,0.7305,0.52625,1.01142,1.07142,1.13244,0.000451066,0.000451066,0.000451066
20,374.318,0.98125,1.02365,1.14749,0.67076,0.66054,0.69347,0.48719,0.99892,1.11246,1.11371,0.000414403,0.000414403,0.000414403
21,401.335,0.9358,0.97034,1.09982,0.75881,0.62991,0.70803,0.50729,1.02913,1.14637,1.13989,0.00037774,0.00037774,0.00037774
22,419.883,0.91803,0.86073,1.08469,0.78343,0.66853,0.76217,0.55772,0.96681,0.98063,1.10085,0.000341077,0.000341077,0.000341077
23,439.036,0.89205,0.81912,1.07477,0.76416,0.66891,0.71855,0.53156,0.9961,1.01034,1.10594,0.000304414,0.000304414,0.000304414
24,457.319,0.88364,0.78426,1.06194,0.8041,0.67014,0.75917,0.56728,0.94236,1.00561,1.08001,0.000267751,0.000267751,0.000267751
25,475.8,0.86344,0.77151,1.04804,0.79672,0.67969,0.76349,0.56091,0.95083,0.93979,1.09338,0.000231088,0.000231088,0.000231088
26,494.733,0.8432,0.7082,1.04329,0.77219,0.68926,0.76265,0.57195,0.95124,0.97566,1.07972,0.000194425,0.000194425,0.000194425
27,513.263,0.83915,0.68626,1.04024,0.8049,0.70825,0.77114,0.57057,0.9437,0.91466,1.08013,0.000157762,0.000157762,0.000157762
28,531.408,0.81877,0.67253,1.03697,0.8411,0.73318,0.79909,0.60213,0.92348,0.86474,1.07381,0.000121099,0.000121099,0.000121099
29,549.227,0.80276,0.62123,1.02044,0.8096,0.71094,0.7862,0.59439,0.9229,0.8852,1.07001,8.4436e-05,8.4436e-05,8.4436e-05
30,568.295,0.78768,0.6092,1.0157,0.81305,0.7321,0.79666,0.60593,0.90747,0.85072,1.06328,4.7773e-05,4.7773e-05,4.7773e-05
