epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,32.5927,1.0724,2.89184,1.23024,0.54885,0.06433,0.2287,0.14655,1.02153,2.80073,1.1061,0.00034441,0.00034441,0.00034441
2,60.6715,1.06938,1.91692,1.23451,0.33695,0.28032,0.20344,0.11825,1.36348,2.99405,1.56312,0.000676832,0.000676832,0.000676832
3,87.7101,1.11301,1.691,1.24154,0.18235,0.2752,0.14126,0.07375,1.46475,4.14229,1.79353,0.00098579,0.00098579,0.00098579
4,115.427,1.13865,1.68296,1.25329,0.3192,0.48749,0.31736,0.19002,1.31144,3.77237,1.46473,0.00100101,0.00100101,0.00100101
5,142.042,1.12835,1.55198,1.24668,0.46391,0.43945,0.38312,0.21125,1.29411,2.39759,1.41989,0.000964348,0.000964348,0.000964348
6,167.666,1.10388,1.46718,1.23284,0.42879,0.53337,0.44203,0.29233,1.16435,1.92573,1.26489,0.000927685,0.000927685,0.000927685
7,194.289,1.05223,1.34051,1.20174,0.46536,0.45033,0.38732,0.24925,1.1754,1.69867,1.27609,0.000891022,0.000891022,0.000891022
8,221.388,1.07301,1.30828,1.20248,0.62376,0.52802,0.54099,0.35803,1.1409,1.47681,1.28329,0.000854359,0.000854359,0.000854359
9,249.414,1.04244,1.23317,1.18032,0.6981,0.47448,0.53406,0.33737,1.14309,1.45792,1.23416,0.000817696,0.000817696,0.000817696
10,278.751,1.02336,1.21508,1.17996,0.6446,0.56241,0.58702,0.40267,1.20424,1.53982,1.22216,0.000781033,0.000781033,0.000781033
11,306.181,1.01454,1.17085,1.17065,0.80027,0.59876,0.70548,0.50155,1.02487,1.12403,1.13461,0.00074437,0.00074437,0.00074437
12,332.618,0.99004,1.10567,1.1581,0.71388,0.58935,0.66134,0.46785,1.06968,1.18034,1.20631,0.000707707,0.000707707,0.000707707
13,358.672,0.97878,1.07928,1.15977,0.66467,0.61761,0.66657,0.46018,1.03253,1.19711,1.1552,0.000671044,0.000671044,0.000671044
14,385.5,0.97231,1.06412,1.14898,0.68047,0.71671,0.7431,0.52909,0.99392,1.00793,1.10671,0.000634381,0.000634381,0.000634381
15,412.78,0.95581,0.98464,1.13595,0.72401,0.6227,0.69067,0.48738,0.96207,1.14099,1.09259,0.000597718,0.000597718,0.000597718
16,440.185,0.92328,0.95424,1.12872,0.74711,0.68478,0.7657,0.55415,1.00123,1.00208,1.10489,0.000561055,0.000561055,0.000561055
17,467.817,0.93459,0.95263,1.12207,0.71449,0.6844,0.72841,0.52725,0.97745,1.01799,1.10735,0.000524392,0.000524392,0.000524392
18,494.371,0.91608,0.90407,1.1176,0.73176,0.72225,0.78937,0.55826,1.03783,0.93336,1.12166,0.000487729,0.000487729,0.000487729
19,521.542,0.90642,0.8985,1.10896,0.75043,0.68497,0.72978,0.52847,0.96543,1.01475,1.11358,0.000451066,0.000451066,0.000451066
20,548.543,0.8758,0.84659,1.10589,0.81461,0.65713,0.76472,0.57038,0.94438,0.91607,1.08782,0.000414403,0.000414403,0.000414403
21,581.885,0.83284,0.74866,1.04857,0.75491,0.63504,0.67551,0.49746,0.95412,1.01458,1.09382,0.00037774,0.00037774,0.00037774
22,608.098,0.82665,0.72308,1.05147,0.78477,0.66326,0.74388,0.5567,0.92296,0.92376,1.07808,0.000341077,0.000341077,0.000341077
23,634.272,0.80241,0.69369,1.03842,0.81531,0.68967,0.77195,0.58588,0.90582,0.88113,1.07719,0.000304414,0.000304414,0.000304414
24,660.191,0.7837,0.66332,1.03751,0.84387,0.65939,0.76762,0.58165,0.90399,0.88121,1.05663,0.000267751,0.000267751,0.000267751
25,685.491,0.77952,0.63773,1.03262,0.78886,0.73637,0.79021,0.59921,0.886,0.83986,1.05933,0.000231088,0.000231088,0.000231088
26,711.592,0.76227,0.59825,1.01964,0.78515,0.69151,0.76379,0.57966,0.87996,0.84682,1.0501,0.000194425,0.000194425,0.000194425
27,738.461,0.7533,0.59883,1.01126,0.80041,0.75767,0.81939,0.62531,0.87241,0.78423,1.04337,0.000157762,0.000157762,0.000157762
28,764.747,0.72885,0.55074,1.00285,0.86789,0.68794,0.81256,0.62544,0.86933,0.78351,1.04504,0.000121099,0.000121099,0.000121099
29,790.576,0.72011,0.51416,0.99599,0.78101,0.75796,0.8205,0.62954,0.86652,0.75631,1.04098,8.4436e-05,8.4436e-05,8.4436e-05
30,816.411,0.70369,0.4961,0.98751,0.8626,0.72305,0.82974,0.64209,0.86225,0.74803,1.04359,4.7773e-05,4.7773e-05,4.7773e-05
