epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,27.7665,1.05208,2.94587,1.2101,0.39477,0.40743,0.22497,0.16416,0.93385,2.92053,1.06001,0.00025553,0.00025553,0.00025553
2,50.3519,1.0775,1.96604,1.21724,0.46899,0.28461,0.28982,0.21025,1.05859,2.61823,1.18813,0.000504938,0.000504938,0.000504938
3,72.5519,1.08707,1.71294,1.21151,0.45159,0.29596,0.31191,0.15858,1.44677,2.62178,1.62654,0.000736749,0.000736749,0.000736749
4,94.452,1.13424,1.67315,1.24399,0.15954,0.32054,0.13717,0.06851,1.62405,3.48816,1.78117,0.00095096,0.00095096,0.00095096
5,116.324,1.1235,1.64964,1.23876,0.26214,0.27481,0.18036,0.08635,1.5007,2.64242,1.62555,0.000964348,0.000964348,0.000964348
6,137.758,1.13044,1.54198,1.22961,0.41336,0.27306,0.17221,0.09828,1.41138,3.2327,1.54299,0.000927685,0.000927685,0.000927685
7,160.256,1.11107,1.43917,1.22417,0.41087,0.45885,0.41232,0.2465,1.28282,2.06479,1.4379,0.000891022,0.000891022,0.000891022
8,181.337,1.07895,1.34102,1.19964,0.66594,0.48724,0.51116,0.34026,1.14594,1.51479,1.26151,0.000854359,0.000854359,0.000854359
9,203.421,1.05229,1.29711,1.17483,0.74077,0.45587,0.53056,0.36538,1.08495,1.62079,1.22434,0.000817696,0.000817696,0.000817696
10,224.654,1.04003,1.22707,1.18273,0.62437,0.48298,0.5383,0.36222,1.10526,1.40787,1.21185,0.000781033,0.000781033,0.000781033
11,245.94,1.0327,1.19217,1.17184,0.63651,0.55712,0.60147,0.41211,1.13456,1.43428,1.20163,0.00074437,0.00074437,0.00074437
12,267.508,0.99156,1.12625,1.16296,0.77033,0.58158,0.69409,0.48492,1.08481,1.15385,1.20988,0.000707707,0.000707707,0.000707707
13,289.066,0.99755,1.06646,1.16453,0.66605,0.58114,0.63231,0.4141,1.19446,1.27949,1.24961,0.000671044,0.000671044,0.000671044
14,310.49,0.96344,1.01537,1.13512,0.66622,0.57088,0.61556,0.42599,1.07768,1.25261,1.17743,0.000634381,0.000634381,0.000634381
15,332.128,0.97444,1.017,1.13828,0.75412,0.61334,0.68451,0.49252,1.00874,1.13117,1.13067,0.000597718,0.000597718,0.000597718
16,354.56,0.95826,1.00583,1.12346,0.68985,0.63026,0.65888,0.451,1.0498,1.15099,1.17055,0.000561055,0.000561055,0.000561055
17,376.532,0.9606,0.9608,1.133,0.71665,0.66839,0.7209,0.49901,1.07534,1.0396,1.16123,0.000524392,0.000524392,0.000524392
18,398.425,0.91564,0.92616,1.11855,0.69752,0.6017,0.68001,0.48385,1.0203,1.12852,1.15565,0.000487729,0.000487729,0.000487729
19,419.984,0.903,0.88434,1.1143,0.77705,0.64404,0.71408,0.5245,0.95833,1.03501,1.11295,0.000451066,0.000451066,0.000451066
20,441.991,0.89881,0.85986,1.11409,0.68223,0.62298,0.68032,0.49514,0.96963,1.17005,1.09061,0.000414403,0.000414403,0.000414403
21,468.822,0.84206,0.81235,1.05976,0.67353,0.62774,0.6534,0.47703,0.9982,1.16378,1.0941,0.00037774,0.00037774,0.00037774
22,489.585,0.81546,0.71437,1.04579,0.7331,0.66734,0.73114,0.52892,0.9956,1.01162,1.12608,0.000341077,0.000341077,0.000341077
23,510.894,0.80874,0.69459,1.04216,0.69839,0.65478,0.70421,0.51954,0.95562,1.02793,1.09805,0.000304414,0.000304414,0.000304414
24,531.967,0.78747,0.64387,1.02284,0.78787,0.64865,0.74214,0.55897,0.93462,0.93582,1.0947,0.000267751,0.000267751,0.000267751
25,553.114,0.76762,0.61115,1.02712,0.86305,0.6293,0.76381,0.5776,0.90468,0.88366,1.07281,0.000231088,0.000231088,0.000231088
26,574.309,0.74365,0.5553,1.01205,0.81344,0.66329,0.75702,0.5754,0.915,0.87839,1.08009,0.000194425,0.000194425,0.000194425
27,595.166,0.74734,0.55403,1.01111,0.76866,0.70662,0.7721,0.58338,0.91157,0.88682,1.07362,0.000157762,0.000157762,0.000157762
28,615.746,0.72225,0.52611,0.99653,0.84677,0.66095,0.76774,0.58408,0.89653,0.85704,1.07033,0.000121099,0.000121099,0.000121099
29,636.85,0.70192,0.50446,0.98582,0.7999,0.70636,0.78771,0.59999,0.90745,0.82866,1.07913,8.4436e-05,8.4436e-05,8.4436e-05
30,658.303,0.69279,0.49598,0.97985,0.82407,0.68315,0.77936,0.59488,0.88852,0.82407,1.0657,4.7773e-05,4.7773e-05,4.7773e-05
