epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,31.0664,1.22993,3.1042,1.29653,0.0048,0.92796,0.20701,0.14369,0.91617,2.93096,1.03553,0.00025553,0.00025553,0.00025553
2,56.5628,1.21845,2.13958,1.27372,0.3704,0.26644,0.23003,0.14934,1.14919,2.4826,1.27929,0.000504938,0.000504938,0.000504938
3,81.5333,1.24834,1.98322,1.29984,0.31579,0.35391,0.25459,0.14721,1.31683,2.17084,1.34948,0.000736749,0.000736749,0.000736749
4,107.604,1.28534,1.95737,1.31333,0.12587,0.44072,0.11263,0.06012,1.49067,10.1553,1.60857,0.00095096,0.00095096,0.00095096
5,132.942,1.32196,1.97079,1.34088,0.5341,0.17688,0.1069,0.05266,1.59394,3.44219,1.6783,0.000964348,0.000964348,0.000964348
6,158.889,1.30556,1.88358,1.33177,0.29787,0.40136,0.25836,0.14369,1.45993,3.92547,1.63258,0.000927685,0.000927685,0.000927685
7,184.318,1.27849,1.81001,1.31674,0.3464,0.47069,0.36406,0.23373,1.13606,2.11123,1.26852,0.000891022,0.000891022,0.000891022
8,210.58,1.24837,1.70074,1.29611,0.47185,0.45561,0.42923,0.26735,1.1867,1.66064,1.29215,0.000854359,0.000854359,0.000854359
9,235.917,1.24755,1.64423,1.29576,0.46713,0.53005,0.4836,0.31165,1.10344,1.54197,1.21627,0.000817696,0.000817696,0.000817696
10,261.381,1.22575,1.60496,1.27083,0.48593,0.54666,0.50361,0.32178,1.18254,1.45663,1.2677,0.000781033,0.000781033,0.000781033
11,287.458,1.19365,1.52305,1.25102,0.53535,0.51714,0.49713,0.3013,1.25587,1.6119,1.43649,0.00074437,0.00074437,0.00074437
12,312.953,1.18062,1.45457,1.24821,0.5701,0.53184,0.557,0.36525,1.13797,1.43975,1.24864,0.000707707,0.000707707,0.000707707
13,338.37,1.16242,1.42464,1.23779,0.6263,0.6258,0.6654,0.4584,1.05196,1.27058,1.19382,0.000671044,0.000671044,0.000671044
14,364.695,1.15555,1.41089,1.2378,0.58973,0.56415,0.61366,0.40609,1.05229,1.28703,1.1913,0.000634381,0.000634381,0.000634381
15,389.883,1.14343,1.37033,1.22801,0.61839,0.59459,0.63984,0.452,1.01024,1.19968,1.15142,0.000597718,0.000597718,0.000597718
16,416.016,1.11538,1.28776,1.20786,0.66489,0.62031,0.66056,0.46089,1.01499,1.17826,1.14493,0.000561055,0.000561055,0.000561055
17,441.257,1.10316,1.2461,1.19575,0.67767,0.62786,0.67927,0.46436,1.03078,1.13617,1.13137,0.000524392,0.000524392,0.000524392
18,466.516,1.10883,1.26271,1.22055,0.59976,0.65052,0.65421,0.46943,0.97617,1.26799,1.11809,0.000487729,0.000487729,0.000487729
19,491.516,1.0558,1.14845,1.18681,0.68601,0.62749,0.68976,0.4958,1.00107,1.17037,1.11131,0.000451066,0.000451066,0.000451066
20,516.289,1.08001,1.17293,1.20089,0.60511,0.70024,0.66396,0.48486,0.96873,1.16066,1.11609,0.000414403,0.000414403,0.000414403
21,549.083,1.01854,1.10827,1.14363,0.76442,0.60047,0.67528,0.48365,0.98237,1.10453,1.11741,0.00037774,0.00037774,0.00037774
22,574.456,0.98975,1.0016,1.13031,0.76115,0.64564,0.73975,0.53764,0.95991,1.04607,1.10436,0.000341077,0.000341077,0.000341077
23,599.905,0.97248,0.93995,1.12226,0.73198,0.69984,0.75231,0.54353,0.96926,0.96628,1.11012,0.000304414,0.000304414,0.000304414
24,625.062,0.95888,0.90351,1.11044,0.68526,0.69958,0.73617,0.54416,0.94648,0.9628,1.10736,0.000267751,0.000267751,0.000267751
25,649.517,0.94283,0.8562,1.09952,0.73067,0.67179,0.7328,0.54367,0.94689,0.99578,1.09644,0.000231088,0.000231088,0.000231088
26,674.327,0.94282,0.83823,1.10758,0.72137,0.73132,0.76232,0.56774,0.91435,0.91434,1.08207,0.000194425,0.000194425,0.000194425
27,700.299,0.9223,0.81907,1.09638,0.76382,0.71662,0.77928,0.58297,0.93794,0.89561,1.08111,0.000157762,0.000157762,0.000157762
28,724.859,0.91071,0.76541,1.07299,0.77737,0.70009,0.77894,0.57793,0.94358,0.88952,1.08313,0.000121099,0.000121099,0.000121099
29,748.762,0.88314,0.7486,1.06244,0.77035,0.73738,0.78287,0.5858,0.90784,0.87838,1.07184,8.4436e-05,8.4436e-05,8.4436e-05
30,773.565,0.87899,0.70841,1.06588,0.78988,0.74033,0.80103,0.6042,0.89785,0.85214,1.06744,4.7773e-05,4.7773e-05,4.7773e-05
