epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,19.4663,1.11109,3.15755,1.25896,0.00401,0.92094,0.18318,0.13134,0.87552,3.09729,1.02777,0.00021109,0.00021109,0.00021109
2,35.9416,1.12133,2.22688,1.24229,0.59218,0.13557,0.20897,0.14647,1.04004,2.80601,1.20027,0.000418991,0.000418991,0.000418991
3,52.7871,1.13495,1.97663,1.24584,0.21578,0.29171,0.22122,0.13551,1.17754,2.39341,1.22214,0.000612228,0.000612228,0.000612228
4,70.177,1.16467,1.90346,1.25455,0.24185,0.32035,0.17974,0.09247,1.49434,3.1226,1.72717,0.000790799,0.000790799,0.000790799
5,87.0362,1.16945,1.84072,1.25286,0.51631,0.19218,0.13846,0.07729,1.44117,4.88782,1.62964,0.000954705,0.000954705,0.000954705
6,104.55,1.22276,1.77944,1.27371,0.17452,0.32278,0.14947,0.08041,1.47777,3.1485,1.69913,0.000927685,0.000927685,0.000927685
7,121.426,1.19977,1.74059,1.27765,0.15622,0.14691,0.1116,0.05472,1.85737,2.90722,2.17678,0.000891022,0.000891022,0.000891022
8,138.091,1.15489,1.62513,1.24751,0.38128,0.45748,0.37725,0.23279,1.28152,2.08852,1.36493,0.000854359,0.000854359,0.000854359
9,155.297,1.11943,1.54837,1.22925,0.33653,0.467,0.38094,0.22476,1.21295,2.17016,1.30851,0.000817696,0.000817696,0.000817696
10,172.467,1.14564,1.49656,1.22744,0.59081,0.4255,0.43178,0.28286,1.18633,1.68276,1.26735,0.000781033,0.000781033,0.000781033
11,189.412,1.09281,1.38027,1.21008,0.60928,0.53015,0.54715,0.35135,1.1489,1.52987,1.2079,0.00074437,0.00074437,0.00074437
12,206.028,1.10735,1.34405,1.21082,0.60145,0.62148,0.62111,0.41115,1.12763,1.30054,1.19406,0.000707707,0.000707707,0.000707707
13,222.684,1.0678,1.29877,1.19417,0.61595,0.49495,0.5295,0.34952,1.0619,1.49332,1.16317,0.000671044,0.000671044,0.000671044
14,239.039,1.0579,1.25186,1.18372,0.64497,0.58371,0.5964,0.40257,1.12622,1.3849,1.1933,0.000634381,0.000634381,0.000634381
15,256.064,1.05618,1.21637,1.17283,0.67648,0.62496,0.67673,0.47253,1.06893,1.17801,1.16687,0.000597718,0.000597718,0.000597718
16,272.944,1.02987,1.15133,1.16997,0.72908,0.52959,0.55818,0.38156,1.05921,1.27932,1.1702,0.000561055,0.000561055,0.000561055
17,289.911,1.02435,1.12224,1.15391,0.73423,0.63113,0.69591,0.49309,0.99493,1.1214,1.1317,0.000524392,0.000524392,0.000524392
18,306.132,0.99714,1.07337,1.1502,0.76003,0.64586,0.72278,0.49201,1.0823,1.08268,1.1638,0.000487729,0.000487729,0.000487729
19,322.97,0.99073,1.03999,1.14202,0.7259,0.63728,0.70923,0.51259,0.98515,1.14479,1.12718,0.000451066,0.000451066,0.000451066
20,339.839,0.96663,1.02458,1.14759,0.75461,0.65334,0.71265,0.51567,0.96901,1.04356,1.11428,0.000414403,0.000414403,0.000414403
21,362.52,0.91583,0.96169,1.10172,0.70951,0.63085,0.7024,0.50368,0.98944,1.08279,1.10129,0.00037774,0.00037774,0.00037774
22,379.478,0.89934,0.86994,1.07141,0.76008,0.62184,0.70382,0.50024,0.96792,1.09556,1.11646,0.000341077,0.000341077,0.000341077
23,395.891,0.88403,0.79606,1.07416,0.72565,0.62887,0.71185,0.51134,0.96191,1.09304,1.11351,0.000304414,0.000304414,0.000304414
24,412.811,0.888,0.79807,1.07996,0.77036,0.64481,0.73363,0.54371,0.93974,0.98141,1.08216,0.000267751,0.000267751,0.000267751
25,428.611,0.85832,0.76823,1.051,0.76009,0.70195,0.76497,0.5716,0.93487,0.91846,1.08369,0.000231088,0.000231088,0.000231088
26,445.461,0.81894,0.70651,1.03886,0.7904,0.71597,0.77215,0.58092,0.94094,0.91136,1.07985,0.000194425,0.000194425,0.000194425
27,461.65,0.82981,0.67643,1.04264,0.7543,0.74369,0.78272,0.58739,0.92857,0.89057,1.08025,0.000157762,0.000157762,0.000157762
28,478.338,0.80083,0.63446,1.03031,0.8272,0.71826,0.79464,0.60211,0.91565,0.8699,1.07522,0.000121099,0.000121099,0.000121099
29,494.442,0.7901,0.61997,1.01945,0.79617,0.73402,0.79861,0.60493,0.90919,0.85598,1.07342,8.4436e-05,8.4436e-05,8.4436e-05
30,510.741,0.7847,0.60437,1.02597,0.77874,0.76077,0.80614,0.61162,0.90671,0.83703,1.06678,4.7773e-05,4.7773e-05,4.7773e-05
