epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,25.242,1.12089,2.93849,1.26113,0.60101,0.0637,0.24619,0.18111,0.97968,2.74721,1.0873,0.00034441,0.00034441,0.00034441
2,47.7408,1.17543,2.07221,1.30263,0.23275,0.31842,0.19726,0.1275,1.23414,2.56687,1.40526,0.000676832,0.000676832,0.000676832
3,70.71,1.20491,1.99651,1.31306,0.20019,0.37058,0.17217,0.09135,1.47121,3.15979,1.60958,0.00098579,0.00098579,0.00098579
4,93.2697,1.25368,1.97757,1.33535,0.21771,0.29656,0.16227,0.08811,1.44525,3.57163,1.69075,0.00100101,0.00100101,0.00100101
5,115.895,1.25244,1.87632,1.33099,0.22761,0.5482,0.26076,0.14773,1.28388,2.80216,1.42509,0.000964348,0.000964348,0.000964348
6,138.063,1.18239,1.75498,1.28419,0.35339,0.52207,0.38845,0.23046,1.20678,1.75289,1.29513,0.000927685,0.000927685,0.000927685
7,161.124,1.1544,1.64809,1.26648,0.43556,0.47418,0.41987,0.26937,1.17669,1.93742,1.30725,0.000891022,0.000891022,0.000891022
8,183.957,1.13278,1.5811,1.25842,0.42963,0.37084,0.30118,0.18975,1.20215,2.36984,1.33355,0.000854359,0.000854359,0.000854359
9,206.417,1.14447,1.52793,1.25337,0.51045,0.48193,0.44407,0.28409,1.16347,1.71278,1.30658,0.000817696,0.000817696,0.000817696
10,229.475,1.13889,1.50488,1.24719,0.58438,0.5615,0.58779,0.40208,1.12145,1.37544,1.23818,0.000781033,0.000781033,0.000781033
11,251.79,1.11169,1.4241,1.24614,0.68688,0.53772,0.62507,0.42344,1.11556,1.30836,1.19033,0.00074437,0.00074437,0.00074437
12,274.41,1.07794,1.36893,1.22072,0.57096,0.50216,0.56332,0.36576,1.15061,1.38056,1.1847,0.000707707,0.000707707,0.000707707
13,296.739,1.03595,1.34188,1.20854,0.50928,0.61111,0.58453,0.41246,1.0392,1.38879,1.16312,0.000671044,0.000671044,0.000671044
14,319.473,1.06169,1.29875,1.21788,0.62261,0.54713,0.58829,0.40694,1.02406,1.3069,1.15711,0.000634381,0.000634381,0.000634381
15,342.01,1.05531,1.26583,1.20411,0.69585,0.58364,0.66965,0.46899,1.04986,1.17982,1.1446,0.000597718,0.000597718,0.000597718
16,364.293,1.02854,1.22972,1.19354,0.68681,0.58503,0.63935,0.45729,0.97706,1.2172,1.11143,0.000561055,0.000561055,0.000561055
17,387.176,1.03322,1.21891,1.18669,0.65294,0.65489,0.6854,0.49468,0.96944,1.14889,1.11075,0.000524392,0.000524392,0.000524392
18,409.456,1.01038,1.14792,1.179,0.74211,0.63436,0.72515,0.52307,0.97197,1.07401,1.11591,0.000487729,0.000487729,0.000487729
19,432.095,1.01541,1.15397,1.18101,0.66776,0.65803,0.69884,0.50474,0.97029,1.08948,1.11837,0.000451066,0.000451066,0.000451066
20,455.072,0.97647,1.11714,1.16526,0.73643,0.63593,0.71336,0.53269,0.94456,1.09146,1.0974,0.000414403,0.000414403,0.000414403
21,481.837,0.95777,1.04486,1.13262,0.61637,0.68147,0.65649,0.47904,0.95434,1.17014,1.09975,0.00037774,0.00037774,0.00037774
22,504.32,0.94493,0.98494,1.13722,0.78086,0.5909,0.71065,0.5138,0.96668,1.06325,1.13697,0.000341077,0.000341077,0.000341077
23,525.468,0.93161,0.92351,1.12734,0.79359,0.63843,0.75175,0.55161,0.93784,1.01058,1.09618,0.000304414,0.000304414,0.000304414
24,547.217,0.91544,0.87863,1.11214,0.729,0.7168,0.77161,0.57173,0.9068,0.96133,1.08497,0.000267751,0.000267751,0.000267751
25,569.246,0.89406,0.83028,1.09977,0.8195,0.66543,0.76848,0.5688,0.91157,0.97824,1.07637,0.000231088,0.000231088,0.000231088
26,591.513,0.88191,0.79194,1.08842,0.78635,0.71867,0.78508,0.59049,0.89984,0.89603,1.07103,0.000194425,0.000194425,0.000194425
27,612.845,0.86162,0.76649,1.07895,0.8099,0.69301,0.78785,0.58618,0.89805,0.90123,1.05413,0.000157762,0.000157762,0.000157762
28,634.655,0.84552,0.72454,1.06912,0.83086,0.70311,0.80009,0.59887,0.88789,0.88028,1.05533,0.000121099,0.000121099,0.000121099
29,656.083,0.82804,0.71046,1.06425,0.85678,0.71086,0.81339,0.61099,0.88998,0.85433,1.06168,8.4436e-05,8.4436e-05,8.4436e-05
30,677.741,0.81996,0.69305,1.05479,0.84163,0.71903,0.81489,0.61107,0.88851,0.84783,1.0549,4.7773e-05,4.7773e-05,4.7773e-05
