epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,24.6276,1.18756,3.24749,1.27206,0.00454,0.93672,0.18974,0.13282,0.87081,3.12072,1.00565,0.00021109,0.00021109,0.00021109
2,44.3267,1.19944,2.27403,1.27132,0.23937,0.19002,0.21366,0.14286,1.0456,2.47446,1.13109,0.000418991,0.000418991,0.000418991
3,65.3965,1.19963,1.99695,1.26291,0.25307,0.32404,0.16229,0.08713,1.26491,2.69525,1.38652,0.000612228,0.000612228,0.000612228
4,85.0354,1.21172,1.93208,1.28295,0.16374,0.24468,0.12223,0.06022,1.46137,2.92958,1.80027,0.000790799,0.000790799,0.000790799
5,105.955,1.27414,1.91245,1.31084,0.34101,0.39292,0.2696,0.15027,1.42821,2.3775,1.51382,0.000954705,0.000954705,0.000954705
6,125.992,1.26087,1.85744,1.30101,0.26418,0.42542,0.23205,0.1271,1.46622,3.40243,1.6393,0.000927685,0.000927685,0.000927685
7,146.607,1.25032,1.78301,1.30624,0.36373,0.42506,0.32052,0.19143,1.28371,2.34261,1.38827,0.000891022,0.000891022,0.000891022
8,166.972,1.25545,1.76461,1.28265,0.45856,0.32594,0.29773,0.17381,1.27707,2.0755,1.36926,0.000854359,0.000854359,0.000854359
9,186.989,1.19156,1.65857,1.25932,0.5048,0.44106,0.41954,0.27019,1.19333,1.89572,1.29737,0.000817696,0.000817696,0.000817696
10,207.591,1.22266,1.64522,1.27561,0.67573,0.44528,0.45839,0.29668,1.16123,1.68036,1.24144,0.000781033,0.000781033,0.000781033
11,227.857,1.20804,1.57699,1.26352,0.50094,0.59707,0.55413,0.3561,1.12687,1.5179,1.2303,0.00074437,0.00074437,0.00074437
12,247.335,1.14344,1.46948,1.24276,0.55526,0.5431,0.54447,0.37958,1.09166,1.4582,1.23675,0.000707707,0.000707707,0.000707707
13,268.106,1.14852,1.42484,1.23541,0.6035,0.52578,0.56898,0.38887,1.05969,1.46172,1.20554,0.000671044,0.000671044,0.000671044
14,287.873,1.11833,1.38202,1.22107,0.54827,0.50768,0.46805,0.31063,1.09802,1.67384,1.20471,0.000634381,0.000634381,0.000634381
15,308.178,1.11863,1.34646,1.21916,0.64649,0.58061,0.61631,0.42807,1.05481,1.30449,1.1724,0.000597718,0.000597718,0.000597718
16,328.259,1.09676,1.28691,1.21287,0.66964,0.53162,0.59341,0.41713,1.03467,1.28086,1.17836,0.000561055,0.000561055,0.000561055
17,348.125,1.13175,1.25982,1.20989,0.69877,0.52965,0.60909,0.41916,1.00858,1.29036,1.14405,0.000524392,0.000524392,0.000524392
18,368.141,1.07777,1.21053,1.18312,0.6506,0.58815,0.62931,0.43559,1.08518,1.27128,1.17908,0.000487729,0.000487729,0.000487729
19,389.15,1.06718,1.18842,1.1812,0.6702,0.59513,0.63946,0.44312,1.00367,1.26081,1.15092,0.000451066,0.000451066,0.000451066
20,408.688,1.04284,1.15381,1.18269,0.79805,0.64063,0.73448,0.52731,0.9961,1.02417,1.13238,0.000414403,0.000414403,0.000414403
21,436.139,1.01851,1.11156,1.15715,0.59491,0.6642,0.66539,0.48109,1.02081,1.31312,1.14532,0.00037774,0.00037774,0.00037774
22,456.803,0.9783,1.01569,1.11727,0.71105,0.62477,0.69798,0.50785,0.97844,1.05023,1.1126,0.000341077,0.000341077,0.000341077
23,475.831,0.95793,0.95164,1.11945,0.75259,0.70521,0.75527,0.53688,0.99555,0.98554,1.12721,0.000304414,0.000304414,0.000304414
24,496.25,0.9577,0.92437,1.10755,0.68129,0.682,0.72033,0.5359,0.96489,1.0179,1.09483,0.000267751,0.000267751,0.000267751
25,516.174,0.92124,0.86286,1.08347,0.77906,0.65466,0.74003,0.55143,0.91443,0.98502,1.07754,0.000231088,0.000231088,0.000231088
26,536.013,0.90859,0.82491,1.08497,0.77237,0.66357,0.74782,0.55238,0.91531,0.9762,1.0791,0.000194425,0.000194425,0.000194425
27,556.905,0.89906,0.78813,1.06926,0.77525,0.71894,0.78837,0.59088,0.91587,0.88584,1.07493,0.000157762,0.000157762,0.000157762
28,576.321,0.88081,0.76496,1.063,0.78769,0.71857,0.7883,0.58349,0.90826,0.89614,1.07162,0.000121099,0.000121099,0.000121099
29,596.552,0.86391,0.72303,1.04945,0.83158,0.72,0.79749,0.60048,0.89295,0.86088,1.06574,8.4436e-05,8.4436e-05,8.4436e-05
30,616.368,0.84481,0.67756,1.0445,0.83623,0.71316,0.79567,0.59831,0.89898,0.85322,1.06693,4.7773e-05,4.7773e-05,4.7773e-05
