epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,35.2201,1.14031,3.0743,1.24179,0.00938,0.92827,0.22715,0.16332,0.94416,2.82439,1.04074,0.00029997,0.00029997,0.00029997
2,66.1314,1.17196,2.1546,1.26629,0.20222,0.28583,0.18338,0.11123,1.19535,2.45097,1.25977,0.000590885,0.000590885,0.000590885
3,95.6012,1.22456,2.00392,1.28026,0.23651,0.3906,0.22069,0.12639,1.30712,2.62617,1.46073,0.000861269,0.000861269,0.000861269
4,125.268,1.23827,1.96273,1.30019,0.12202,0.37987,0.15377,0.07678,1.52134,6.21591,1.72327,0.00100101,0.00100101,0.00100101
5,154.316,1.26132,1.95451,1.29477,0.11315,0.30703,0.07659,0.03839,1.7117,3.85086,2.05854,0.000964348,0.000964348,0.000964348
6,183.836,1.23789,1.82926,1.2766,0.31805,0.53835,0.37172,0.22008,1.20899,1.84347,1.32616,0.000927685,0.000927685,0.000927685
7,213.749,1.17929,1.72449,1.26063,0.41682,0.5299,0.4239,0.23775,1.40146,1.80476,1.47659,0.000891022,0.000891022,0.000891022
8,243.313,1.19868,1.64487,1.25818,0.36208,0.47881,0.34659,0.19276,1.38651,2.13614,1.54313,0.000854359,0.000854359,0.000854359
9,271.963,1.17486,1.59041,1.24598,0.42589,0.50391,0.48863,0.3075,1.14209,1.57369,1.23431,0.000817696,0.000817696,0.000817696
10,301.734,1.15203,1.49964,1.23104,0.59677,0.47522,0.44862,0.28318,1.14204,1.61209,1.22268,0.000781033,0.000781033,0.000781033
11,330.933,1.13385,1.47941,1.22424,0.49153,0.58783,0.54061,0.35365,1.11548,1.42183,1.20508,0.00074437,0.00074437,0.00074437
12,360.273,1.12579,1.41623,1.21444,0.52471,0.4985,0.50608,0.33948,1.07971,1.51758,1.1892,0.000707707,0.000707707,0.000707707
13,390.433,1.1146,1.35833,1.20388,0.6086,0.51644,0.5637,0.37951,1.23066,1.62017,1.2302,0.000671044,0.000671044,0.000671044
14,419.481,1.09524,1.33351,1.2091,0.69237,0.51853,0.58108,0.39918,1.0781,1.34806,1.16753,0.000634381,0.000634381,0.000634381
15,448.199,1.07791,1.26203,1.19105,0.71974,0.62214,0.68653,0.47834,1.03034,1.21603,1.14147,0.000597718,0.000597718,0.000597718
16,476.899,1.06613,1.23764,1.186,0.63222,0.60868,0.65534,0.47476,1.00266,1.16058,1.12235,0.000561055,0.000561055,0.000561055
17,506.292,1.06208,1.21976,1.181,0.74072,0.61245,0.71056,0.50761,0.98051,1.107,1.10325,0.000524392,0.000524392,0.000524392
18,535.488,1.02779,1.14624,1.16767,0.71689,0.66129,0.7277,0.53437,0.98583,1.03776,1.10755,0.000487729,0.000487729,0.000487729
19,564.615,1.0203,1.1548,1.16548,0.59368,0.62558,0.65054,0.45866,1.02466,1.0929,1.12423,0.000451066,0.000451066,0.000451066
20,593.693,1.01018,1.09706,1.14671,0.69187,0.68144,0.71232,0.51321,0.96699,1.00134,1.09358,0.000414403,0.000414403,0.000414403
21,630.408,0.97581,0.9985,1.11446,0.73647,0.60788,0.68886,0.49266,1.0019,1.11291,1.11607,0.00037774,0.00037774,0.00037774
22,660.543,0.9572,0.93595,1.10432,0.83356,0.63638,0.74673,0.54687,0.94998,0.97967,1.0943,0.000341077,0.000341077,0.000341077
23,690.084,0.94662,0.87266,1.09963,0.73839,0.70825,0.75935,0.56584,0.95581,0.95011,1.08487,0.000304414,0.000304414,0.000304414
24,718.265,0.917,0.85547,1.0893,0.75116,0.65032,0.73692,0.54238,0.93262,1.00848,1.06502,0.000267751,0.000267751,0.000267751
25,747.255,0.90009,0.80805,1.06583,0.80631,0.72931,0.79884,0.59909,0.91713,0.86271,1.05842,0.000231088,0.000231088,0.000231088
26,776.847,0.87907,0.75529,1.06077,0.79373,0.69467,0.7874,0.58991,0.91052,0.88708,1.05876,0.000194425,0.000194425,0.000194425
27,805.33,0.87749,0.75086,1.05533,0.8349,0.71433,0.80699,0.6094,0.90746,0.84486,1.05991,0.000157762,0.000157762,0.000157762
28,833.806,0.85264,0.70761,1.04703,0.78309,0.74629,0.79655,0.60243,0.90113,0.82419,1.05712,0.000121099,0.000121099,0.000121099
29,862.446,0.85438,0.67555,1.05027,0.80695,0.72091,0.8053,0.60434,0.90043,0.81293,1.05438,8.4436e-05,8.4436e-05,8.4436e-05
30,892.006,0.82333,0.65463,1.02838,0.85108,0.71099,0.81463,0.61789,0.8882,0.7945,1.04862,4.7773e-05,4.7773e-05,4.7773e-05
