epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,20.7084,1.17468,3.15189,1.28494,0.38026,0.40214,0.20139,0.14204,0.89082,2.9579,1.01571,0.00025553,0.00025553,0.00025553
2,37.7568,1.14187,2.21619,1.27905,0.4586,0.33499,0.24205,0.15875,1.11828,2.44751,1.24951,0.000504938,0.000504938,0.000504938
3,54.5624,1.15962,1.98617,1.28956,0.27807,0.34057,0.25352,0.14845,1.27078,2.30374,1.35151,0.000736749,0.000736749,0.000736749
4,72.1121,1.22419,1.94853,1.30889,0.23392,0.44557,0.20264,0.11511,1.36584,3.33046,1.50884,0.00095096,0.00095096,0.00095096
5,89.1714,1.24826,1.90876,1.33315,0.28362,0.35462,0.20679,0.11151,1.58395,2.93486,1.81717,0.000964348,0.000964348,0.000964348
6,106.692,1.2143,1.83629,1.31258,0.2263,0.33174,0.16479,0.08614,1.64483,3.27572,1.84153,0.000927685,0.000927685,0.000927685
7,124.019,1.2072,1.74964,1.29192,0.33092,0.46932,0.309,0.19178,1.26978,2.33999,1.42764,0.000891022,0.000891022,0.000891022
8,140.873,1.19186,1.69817,1.2894,0.38585,0.50263,0.41822,0.27323,1.1409,1.78955,1.256,0.000854359,0.000854359,0.000854359
9,158.535,1.18998,1.6163,1.28258,0.49125,0.60239,0.53052,0.354,1.09422,1.45244,1.21007,0.000817696,0.000817696,0.000817696
10,175.652,1.14946,1.56293,1.24937,0.46006,0.47514,0.39805,0.25899,1.14813,2.03553,1.22009,0.000781033,0.000781033,0.000781033
11,193.156,1.13556,1.48717,1.25194,0.53984,0.48701,0.51172,0.3457,1.15933,1.87474,1.26565,0.00074437,0.00074437,0.00074437
12,209.944,1.10432,1.44225,1.23747,0.55685,0.52052,0.54089,0.36475,1.14206,1.55553,1.2704,0.000707707,0.000707707,0.000707707
13,227.458,1.08668,1.38825,1.22088,0.48331,0.53592,0.5079,0.33741,1.10617,1.4933,1.21046,0.000671044,0.000671044,0.000671044
14,244.607,1.08823,1.33899,1.21943,0.52853,0.45693,0.44853,0.29969,1.07536,1.72441,1.23442,0.000634381,0.000634381,0.000634381
15,261.921,1.05326,1.28605,1.20905,0.60386,0.54153,0.54612,0.39174,1.0105,1.51116,1.14396,0.000597718,0.000597718,0.000597718
16,278.799,1.08257,1.28446,1.21707,0.64541,0.61825,0.65196,0.46404,1.06765,1.22905,1.14915,0.000561055,0.000561055,0.000561055
17,296.055,1.05129,1.20012,1.18621,0.68244,0.61111,0.65072,0.46075,1.03116,1.22567,1.14024,0.000524392,0.000524392,0.000524392
18,313.699,1.02139,1.18038,1.19859,0.65996,0.62934,0.67344,0.47346,0.98681,1.1484,1.12512,0.000487729,0.000487729,0.000487729
19,330.641,1.0126,1.16304,1.17968,0.68003,0.60034,0.68233,0.50214,0.97063,1.1189,1.12244,0.000451066,0.000451066,0.000451066
20,348.13,1.0013,1.11667,1.17462,0.70422,0.61828,0.66646,0.47912,0.97743,1.19319,1.12026,0.000414403,0.000414403,0.000414403
21,370.046,0.97592,1.09533,1.15022,0.58754,0.62719,0.62898,0.45319,0.96471,1.23565,1.1209,0.00037774,0.00037774,0.00037774
22,386.781,0.94391,0.99397,1.12907,0.72545,0.64351,0.7102,0.51816,0.96764,1.1159,1.12815,0.000341077,0.000341077,0.000341077
23,403.194,0.93929,0.93833,1.12892,0.70525,0.65141,0.6805,0.50283,0.94822,1.11022,1.10154,0.000304414,0.000304414,0.000304414
24,420.165,0.91025,0.88036,1.10207,0.75485,0.62123,0.71874,0.53236,0.93988,0.98763,1.08802,0.000267751,0.000267751,0.000267751
25,436.358,0.89842,0.84711,1.09236,0.71694,0.67718,0.73194,0.5347,0.94654,0.98844,1.09267,0.000231088,0.000231088,0.000231088
26,453.338,0.86365,0.78785,1.07751,0.74542,0.66424,0.72605,0.5446,0.90683,1.00771,1.07898,0.000194425,0.000194425,0.000194425
27,470.53,0.85303,0.7604,1.06937,0.80163,0.67224,0.75659,0.57186,0.90623,0.92739,1.07039,0.000157762,0.000157762,0.000157762
28,487.362,0.84774,0.74257,1.07618,0.7702,0.70293,0.76645,0.5752,0.90212,0.90097,1.07311,0.000121099,0.000121099,0.000121099
29,504.116,0.83239,0.71336,1.05918,0.77094,0.66106,0.72723,0.5423,0.90661,0.97038,1.07927,8.4436e-05,8.4436e-05,8.4436e-05
30,520.99,0.81904,0.70009,1.04995,0.77138,0.6904,0.75811,0.57025,0.89179,0.90659,1.06755,4.7773e-05,4.7773e-05,4.7773e-05
