epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,19.0831,1.16217,3.45371,1.27158,0.00396,0.90522,0.17144,0.12196,0.82179,3.34388,1.00064,0.00012221,0.00012221,0.00012221
2,32.9467,1.11097,2.6108,1.2243,0.00429,0.91248,0.22061,0.16086,0.92269,2.94447,1.05626,0.000247098,0.000247098,0.000247098
3,47.9255,1.13701,2.09346,1.22273,0.25761,0.23613,0.14314,0.09033,1.14942,3.21761,1.33793,0.000363186,0.000363186,0.000363186
4,62.6215,1.13542,1.92524,1.23575,0.39989,0.19763,0.2659,0.19232,1.03337,2.64272,1.16472,0.000470475,0.000470475,0.000470475
5,77.1459,1.1429,1.78827,1.21684,0.49648,0.27918,0.35684,0.24049,1.05875,2.31837,1.20709,0.000568965,0.000568965,0.000568965
6,91.6455,1.12521,1.75962,1.23831,0.33467,0.40269,0.29007,0.18176,1.22125,2.60019,1.3893,0.000658656,0.000658656,0.000658656
7,106.48,1.13816,1.71605,1.23915,0.28119,0.25827,0.19814,0.10995,1.42238,2.6986,1.60008,0.000739548,0.000739548,0.000739548
8,120.916,1.16144,1.67733,1.247,0.21438,0.30665,0.15097,0.07327,1.64997,3.13998,1.92055,0.000811641,0.000811641,0.000811641
9,135.921,1.16589,1.63642,1.24929,0.35645,0.27928,0.25156,0.15821,1.34697,2.53369,1.53937,0.000817696,0.000817696,0.000817696
10,150.629,1.15968,1.61853,1.23632,0.34258,0.43239,0.30706,0.18238,1.29477,2.32589,1.36763,0.000781033,0.000781033,0.000781033
11,165.157,1.14701,1.56044,1.22858,0.32855,0.42579,0.32179,0.19489,1.17916,3.32504,1.28058,0.00074437,0.00074437,0.00074437
12,180.118,1.11109,1.44325,1.20294,0.57127,0.48771,0.48773,0.33319,1.16637,1.7029,1.29069,0.000707707,0.000707707,0.000707707
13,194.539,1.10436,1.45715,1.19744,0.45003,0.47358,0.42378,0.27431,1.15698,1.7824,1.3107,0.000671044,0.000671044,0.000671044
14,209.637,1.09901,1.38462,1.20371,0.56376,0.54589,0.53019,0.36418,1.137,1.60727,1.24418,0.000634381,0.000634381,0.000634381
15,224.112,1.03607,1.25848,1.15983,0.58397,0.47288,0.50195,0.35202,1.06332,1.52127,1.21789,0.000597718,0.000597718,0.000597718
16,238.421,1.0665,1.29207,1.16707,0.51249,0.46728,0.46328,0.30797,1.1549,1.63872,1.27906,0.000561055,0.000561055,0.000561055
17,253.165,1.04076,1.25788,1.17796,0.61083,0.50116,0.52309,0.35066,1.08824,1.65472,1.18914,0.000524392,0.000524392,0.000524392
18,268.387,1.04691,1.20869,1.16851,0.6538,0.57812,0.59708,0.39823,1.08405,1.34635,1.19891,0.000487729,0.000487729,0.000487729
19,282.51,0.99388,1.11872,1.13336,0.5975,0.61727,0.59774,0.40894,1.10209,1.30246,1.16946,0.000451066,0.000451066,0.000451066
20,297.543,1.00432,1.08242,1.12627,0.67254,0.57493,0.61572,0.42704,1.04971,1.2853,1.15689,0.000414403,0.000414403,0.000414403
21,319.934,0.93,1.09461,1.08593,0.57529,0.59997,0.59116,0.40295,1.12063,1.48022,1.19435,0.00037774,0.00037774,0.00037774
22,333.905,0.90031,0.9738,1.07265,0.62743,0.63075,0.62887,0.43211,1.11683,1.36623,1.2101,0.000341077,0.000341077,0.000341077
23,347.608,0.86847,0.91039,1.05387,0.60311,0.62402,0.60481,0.43495,1.06384,1.34976,1.16176,0.000304414,0.000304414,0.000304414
24,361.608,0.86556,0.88447,1.04909,0.68271,0.644,0.6541,0.4609,1.01935,1.21853,1.16546,0.000267751,0.000267751,0.000267751
25,375.818,0.83174,0.84185,1.03055,0.75991,0.63299,0.7107,0.51247,0.97852,1.06208,1.12996,0.000231088,0.000231088,0.000231088
26,390.247,0.84141,0.79684,1.03512,0.77877,0.65608,0.7112,0.52111,0.97636,1.10102,1.11877,0.000194425,0.000194425,0.000194425
27,405.255,0.80209,0.7613,1.01882,0.74018,0.64847,0.71303,0.52257,0.98476,1.07853,1.12216,0.000157762,0.000157762,0.000157762
28,419.569,0.78144,0.71556,0.99694,0.72907,0.67995,0.7312,0.5309,0.96925,1.04188,1.10689,0.000121099,0.000121099,0.000121099
29,433.983,0.7645,0.69493,0.99476,0.78236,0.66061,0.73998,0.54873,0.9428,1.01439,1.09401,8.4436e-05,8.4436e-05,8.4436e-05
30,448.791,0.74962,0.6734,0.98233,0.74877,0.69555,0.75251,0.55738,0.94277,0.99937,1.09071,4.7773e-05,4.7773e-05,4.7773e-05
