epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,30.237,1.07952,2.72254,1.21691,0.60576,0.15391,0.20722,0.1436,1.02651,2.62451,1.13175,0.00034441,0.00034441,0.00034441
2,55.5665,1.07789,1.84229,1.21917,0.26671,0.24811,0.18941,0.10092,1.37001,2.88242,1.52096,0.000676832,0.000676832,0.000676832
3,80.3985,1.09943,1.70386,1.22902,0.30974,0.22209,0.07622,0.03303,1.74168,4.13497,1.93207,0.00098579,0.00098579,0.00098579
4,105.67,1.14625,1.58856,1.24875,0.44545,0.32012,0.19692,0.1098,1.40519,2.85586,1.58122,0.00100101,0.00100101,0.00100101
5,130.162,1.12795,1.51922,1.22512,0.29548,0.43544,0.29985,0.17731,1.3437,2.25217,1.46336,0.000964348,0.000964348,0.000964348
6,155.414,1.08754,1.4093,1.21316,0.61048,0.47632,0.51628,0.32491,1.23185,1.60143,1.3446,0.000927685,0.000927685,0.000927685
7,180.286,1.06524,1.29798,1.19839,0.45453,0.52295,0.45993,0.3073,1.16321,1.65945,1.31455,0.000891022,0.000891022,0.000891022
8,204.576,1.06711,1.24405,1.21011,0.5593,0.5005,0.49318,0.33473,1.10289,1.58559,1.25981,0.000854359,0.000854359,0.000854359
9,229.575,1.03071,1.2002,1.17926,0.84679,0.38782,0.45229,0.2982,1.07525,1.63782,1.20457,0.000817696,0.000817696,0.000817696
10,254.077,1.00912,1.13933,1.16507,0.60349,0.53077,0.5837,0.40816,1.03534,1.42935,1.19597,0.000781033,0.000781033,0.000781033
11,278.357,1.02519,1.10047,1.17346,0.67752,0.61527,0.64387,0.45849,1.02627,1.22057,1.16458,0.00074437,0.00074437,0.00074437
12,303.115,0.9797,1.05208,1.14431,0.53801,0.58973,0.5648,0.37843,1.0798,1.3186,1.18315,0.000707707,0.000707707,0.000707707
13,326.951,0.97239,1.01533,1.14374,0.64069,0.67297,0.69526,0.4997,1.02351,1.14822,1.15673,0.000671044,0.000671044,0.000671044
14,351.821,0.97725,1.00528,1.15117,0.655,0.56854,0.64236,0.46363,0.96506,1.25571,1.12051,0.000634381,0.000634381,0.000634381
15,376.082,0.96276,0.94677,1.13002,0.72466,0.60325,0.66319,0.47723,0.99123,1.12526,1.12101,0.000597718,0.000597718,0.000597718
16,400.427,0.93164,0.95482,1.13062,0.74214,0.65181,0.71746,0.52328,0.97321,1.05485,1.12495,0.000561055,0.000561055,0.000561055
17,425.801,0.92372,0.89399,1.11712,0.72776,0.68873,0.73262,0.53604,0.97769,0.98772,1.11096,0.000524392,0.000524392,0.000524392
18,451.004,0.91281,0.84879,1.10929,0.69985,0.67145,0.72976,0.54211,0.95948,0.95766,1.08844,0.000487729,0.000487729,0.000487729
19,476.373,0.92533,0.85737,1.11424,0.82872,0.63747,0.76117,0.55339,0.97802,0.95527,1.09927,0.000451066,0.000451066,0.000451066
20,500.72,0.88132,0.82109,1.09759,0.84177,0.63559,0.75412,0.55834,0.91328,0.9891,1.07705,0.000414403,0.000414403,0.000414403
21,530.45,0.82627,0.72608,1.04573,0.77354,0.63498,0.7176,0.53504,0.92537,1.00246,1.09206,0.00037774,0.00037774,0.00037774
22,554.821,0.80552,0.64995,1.04146,0.82265,0.61003,0.72495,0.53584,0.95559,0.98661,1.11564,0.000341077,0.000341077,0.000341077
23,579.464,0.80499,0.63054,1.037,0.74974,0.6814,0.74738,0.55947,0.91653,0.91932,1.08817,0.000304414,0.000304414,0.000304414
24,603.463,0.78655,0.60923,1.02965,0.81833,0.68721,0.7656,0.57953,0.90996,0.94105,1.0782,0.000267751,0.000267751,0.000267751
25,626.181,0.7673,0.57578,1.02033,0.84154,0.6597,0.77347,0.58873,0.89565,0.85665,1.08165,0.000231088,0.000231088,0.000231088
26,650.314,0.74455,0.551,1.00372,0.77768,0.73008,0.78756,0.59927,0.89605,0.81355,1.07771,0.000194425,0.000194425,0.000194425
27,674.048,0.74359,0.53979,1.00234,0.86513,0.71001,0.80628,0.60949,0.91376,0.79541,1.07261,0.000157762,0.000157762,0.000157762
28,698.331,0.7198,0.50527,0.99155,0.84431,0.72202,0.80771,0.61841,0.89622,0.78476,1.06573,0.000121099,0.000121099,0.000121099
29,722.008,0.71921,0.49819,0.99778,0.83302,0.72174,0.80214,0.62054,0.87706,0.7735,1.06145,8.4436e-05,8.4436e-05,8.4436e-05
30,746.025,0.69755,0.47365,0.98093,0.85096,0.71553,0.80737,0.62437,0.87726,0.77556,1.06043,4.7773e-05,4.7773e-05,4.7773e-05
