epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,34.6422,1.19009,2.86141,1.25731,0.57157,0.09616,0.22109,0.15451,1.02244,2.69047,1.11943,0.00034441,0.00034441,0.00034441
2,65.3481,1.20146,2.05011,1.24964,0.45535,0.2645,0.24862,0.15375,1.16767,2.35448,1.2447,0.000676832,0.000676832,0.000676832
3,95.4534,1.22838,1.94726,1.26517,0.1722,0.33617,0.14698,0.0909,1.42859,2.6734,1.60575,0.00098579,0.00098579,0.00098579
4,125.312,1.29873,1.93157,1.30965,0.40544,0.33846,0.16664,0.08398,1.42298,2.96674,1.57192,0.00100101,0.00100101,0.00100101
5,155.689,1.25925,1.84636,1.29091,0.292,0.44929,0.2482,0.14403,1.34483,2.20435,1.42169,0.000964348,0.000964348,0.000964348
6,186.667,1.23164,1.73508,1.27074,0.31107,0.49228,0.31706,0.19165,1.21346,2.05645,1.3131,0.000927685,0.000927685,0.000927685
7,217.281,1.19833,1.67717,1.26341,0.50248,0.39575,0.32224,0.19282,1.27736,1.75006,1.33672,0.000891022,0.000891022,0.000891022
8,247.487,1.20885,1.59764,1.26127,0.50748,0.51581,0.4904,0.31529,1.13005,1.64767,1.24669,0.000854359,0.000854359,0.000854359
9,277.309,1.17289,1.53174,1.24579,0.60912,0.58097,0.59977,0.41058,1.0918,1.28326,1.18009,0.000817696,0.000817696,0.000817696
10,307.769,1.16901,1.51023,1.23163,0.49728,0.5544,0.52462,0.367,1.07331,1.34969,1.1853,0.000781033,0.000781033,0.000781033
11,337.047,1.15141,1.44701,1.22554,0.56306,0.60606,0.61392,0.43061,1.06443,1.28151,1.19966,0.00074437,0.00074437,0.00074437
12,367.124,1.14704,1.3816,1.21943,0.54415,0.60886,0.5856,0.40354,1.04704,1.3461,1.17286,0.000707707,0.000707707,0.000707707
13,396.513,1.11367,1.35251,1.20397,0.71549,0.64321,0.70459,0.51317,1.05867,1.10548,1.14463,0.000671044,0.000671044,0.000671044
14,427.027,1.11423,1.31578,1.20711,0.65899,0.61515,0.66841,0.44658,1.10461,1.13247,1.16031,0.000634381,0.000634381,0.000634381
15,456.295,1.0842,1.2666,1.18225,0.63125,0.64847,0.64096,0.46344,1.02313,1.20698,1.15717,0.000597718,0.000597718,0.000597718
16,486.456,1.06722,1.21182,1.18347,0.52895,0.63298,0.62015,0.4435,1.03784,1.24856,1.13123,0.000561055,0.000561055,0.000561055
17,516.301,1.06303,1.19594,1.17485,0.70702,0.64392,0.70984,0.51148,0.97217,1.04877,1.12018,0.000524392,0.000524392,0.000524392
18,547.242,1.04383,1.12576,1.17424,0.62965,0.56318,0.59394,0.41189,1.02614,1.19781,1.166,0.000487729,0.000487729,0.000487729
19,578.046,1.05731,1.13062,1.1733,0.77434,0.66211,0.72961,0.53416,0.96487,0.94398,1.09333,0.000451066,0.000451066,0.000451066
20,607.829,1.02587,1.10227,1.16082,0.80458,0.69913,0.7868,0.57143,0.96409,0.90213,1.1017,0.000414403,0.000414403,0.000414403
21,643.993,0.99662,0.98668,1.12285,0.76171,0.66544,0.73549,0.55053,0.95159,0.93557,1.09412,0.00037774,0.00037774,0.00037774
22,673.687,0.96739,0.90081,1.10499,0.72522,0.72356,0.78665,0.5821,0.94637,0.91648,1.08858,0.000341077,0.000341077,0.000341077
23,701.87,0.94923,0.87597,1.1053,0.75075,0.72753,0.7896,0.59129,0.92137,0.89539,1.07934,0.000304414,0.000304414,0.000304414
24,730.785,0.93882,0.83967,1.09796,0.81247,0.70695,0.79983,0.59762,0.92994,0.85761,1.08488,0.000267751,0.000267751,0.000267751
25,761.763,0.92423,0.80131,1.0911,0.76561,0.75332,0.80979,0.60745,0.93809,0.87296,1.07747,0.000231088,0.000231088,0.000231088
26,791.781,0.91621,0.76375,1.08273,0.81026,0.7247,0.80719,0.60682,0.90535,0.82971,1.05756,0.000194425,0.000194425,0.000194425
27,822.011,0.8962,0.74523,1.06643,0.84283,0.73195,0.82148,0.61308,0.91221,0.80207,1.06353,0.000157762,0.000157762,0.000157762
28,851.91,0.88456,0.70091,1.06864,0.78803,0.75713,0.8163,0.61248,0.89827,0.8015,1.06224,0.000121099,0.000121099,0.000121099
29,880.794,0.87834,0.67792,1.0575,0.80953,0.73007,0.82109,0.62545,0.8944,0.78382,1.06026,8.4436e-05,8.4436e-05,8.4436e-05
30,911.006,0.84861,0.66254,1.04622,0.81156,0.76723,0.83444,0.63248,0.89177,0.77255,1.0557,4.7773e-05,4.7773e-05,4.7773e-05
