epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,27.7655,1.08068,2.81216,1.23175,0.00409,0.88645,0.22307,0.15581,0.9664,2.91136,1.0884,0.00029997,0.00029997,0.00029997
2,51.0133,1.06847,1.80348,1.21206,0.48227,0.24036,0.34605,0.2348,1.09006,2.44656,1.16668,0.000590885,0.000590885,0.000590885
3,73.0581,1.11375,1.67985,1.23083,0.47026,0.3152,0.24735,0.14979,1.38725,2.41957,1.52846,0.000861269,0.000861269,0.000861269
4,96.1802,1.13903,1.62237,1.23167,0.36395,0.39319,0.16412,0.08622,1.49396,3.85529,1.69912,0.00100101,0.00100101,0.00100101
5,118.386,1.1404,1.55495,1.23315,0.49087,0.37745,0.30265,0.19056,1.30171,2.27252,1.4492,0.000964348,0.000964348,0.000964348
6,141.622,1.11202,1.45538,1.21029,0.52877,0.5599,0.49705,0.31849,1.20697,2.20676,1.31208,0.000927685,0.000927685,0.000927685
7,164.081,1.07909,1.36948,1.19829,0.55314,0.63116,0.60474,0.38217,1.22484,1.40935,1.30165,0.000891022,0.000891022,0.000891022
8,186.134,1.0736,1.28923,1.1876,0.52764,0.46514,0.47728,0.32135,1.14985,1.64434,1.26321,0.000854359,0.000854359,0.000854359
9,209.346,1.03753,1.23748,1.18176,0.56506,0.4373,0.45619,0.30233,1.13978,1.89133,1.29234,0.000817696,0.000817696,0.000817696
10,231.175,1.03649,1.18101,1.17561,0.44947,0.51487,0.44554,0.27185,1.20792,1.61322,1.29681,0.000781033,0.000781033,0.000781033
11,253.544,1.00042,1.0939,1.16138,0.59139,0.58876,0.59726,0.38845,1.12722,1.25108,1.25689,0.00074437,0.00074437,0.00074437
12,276.295,1.00925,1.10437,1.16152,0.73682,0.61665,0.69845,0.48613,1.03452,1.11501,1.17393,0.000707707,0.000707707,0.000707707
13,298.94,0.96596,1.00423,1.12954,0.64423,0.62137,0.62836,0.45093,1.035,1.239,1.15832,0.000671044,0.000671044,0.000671044
14,320.727,0.96055,0.99201,1.12757,0.70795,0.54108,0.60703,0.42841,1.02746,1.39765,1.13948,0.000634381,0.000634381,0.000634381
15,343.368,0.94804,0.97562,1.12769,0.80551,0.61699,0.72765,0.52867,1.01291,1.03758,1.13051,0.000597718,0.000597718,0.000597718
16,365.833,0.93413,0.95105,1.12592,0.76103,0.60005,0.6686,0.48238,0.98521,1.06409,1.1215,0.000561055,0.000561055,0.000561055
17,388.311,0.93406,0.90091,1.12436,0.77581,0.64608,0.7335,0.51807,1.00273,0.99872,1.13288,0.000524392,0.000524392,0.000524392
18,410.236,0.92076,0.88732,1.11785,0.71053,0.61494,0.66031,0.47557,0.96869,1.14751,1.10797,0.000487729,0.000487729,0.000487729
19,432.559,0.91434,0.88938,1.1071,0.7361,0.65813,0.72898,0.53308,0.98784,1.04128,1.10855,0.000451066,0.000451066,0.000451066
20,455.237,0.92277,0.85536,1.11469,0.84734,0.6235,0.7509,0.55371,0.97102,0.9673,1.10458,0.000414403,0.000414403,0.000414403
21,482.804,0.82913,0.7558,1.04913,0.7685,0.64911,0.71776,0.53902,0.93722,0.97914,1.08803,0.00037774,0.00037774,0.00037774
22,505.317,0.8207,0.67705,1.03291,0.82694,0.67138,0.77767,0.58302,0.91995,0.89005,1.08319,0.000341077,0.000341077,0.000341077
23,527.158,0.80975,0.63991,1.03217,0.76068,0.6807,0.75933,0.56941,0.92458,0.89535,1.07045,0.000304414,0.000304414,0.000304414
24,548.651,0.7789,0.60382,1.01666,0.78715,0.69729,0.76981,0.58181,0.90621,0.90292,1.07636,0.000267751,0.000267751,0.000267751
25,570.391,0.76333,0.59159,1.0149,0.8356,0.71186,0.79249,0.60418,0.92288,0.8683,1.07677,0.000231088,0.000231088,0.000231088
26,592.477,0.75819,0.56627,1.00312,0.81029,0.71397,0.79541,0.60832,0.89643,0.85228,1.06668,0.000194425,0.000194425,0.000194425
27,614.414,0.74212,0.53188,0.99951,0.81894,0.69607,0.7895,0.60286,0.8913,0.83595,1.06083,0.000157762,0.000157762,0.000157762
28,636.089,0.72133,0.50932,0.99187,0.85981,0.7025,0.8029,0.61477,0.88164,0.81908,1.06348,0.000121099,0.000121099,0.000121099
29,657.454,0.71967,0.49324,0.99306,0.82006,0.71631,0.80395,0.61666,0.88706,0.7867,1.05819,8.4436e-05,8.4436e-05,8.4436e-05
30,678.786,0.69959,0.47311,0.97601,0.84544,0.69287,0.80036,0.61441,0.8772,0.80052,1.06138,4.7773e-05,4.7773e-05,4.7773e-05
