epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,17.1004,1.14739,3.41503,1.27149,0.00417,0.89885,0.16674,0.11676,0.82473,3.3625,1.00211,0.00012221,0.00012221,0.00012221
2,30.8191,1.13599,2.67293,1.25237,0.56483,0.25836,0.18275,0.13302,0.90339,2.96523,1.03859,0.000247098,0.000247098,0.000247098
3,46.4653,1.17991,2.15659,1.25329,0.32203,0.13989,0.22118,0.16057,0.97817,2.6484,1.08548,0.000363186,0.000363186,0.000363186
4,61.1809,1.15776,2.00642,1.23726,0.32541,0.20817,0.25325,0.17439,1.06697,2.54969,1.19243,0.000470475,0.000470475,0.000470475
5,75.4769,1.15516,1.87274,1.23948,0.3803,0.28662,0.27232,0.1794,1.08167,2.35171,1.18227,0.000568965,0.000568965,0.000568965
6,89.6358,1.1843,1.77092,1.26565,0.31769,0.30653,0.24701,0.14123,1.24813,2.65893,1.37834,0.000658656,0.000658656,0.000658656
7,104.386,1.22027,1.74683,1.26712,0.20504,0.20171,0.12141,0.07119,1.44404,3.29656,1.72109,0.000739548,0.000739548,0.000739548
8,118.557,1.22047,1.79572,1.28517,0.08662,0.37178,0.10443,0.05624,1.47584,3.75845,1.7049,0.000811641,0.000811641,0.000811641
9,132.976,1.17701,1.70049,1.2628,0.2222,0.32506,0.07974,0.03898,1.5138,4.80228,1.69892,0.000817696,0.000817696,0.000817696
10,147.362,1.17394,1.61444,1.25005,0.36185,0.41859,0.34694,0.22206,1.26294,1.99007,1.37268,0.000781033,0.000781033,0.000781033
11,162.121,1.18158,1.56747,1.24801,0.42466,0.46606,0.38705,0.22847,1.24132,1.91613,1.33354,0.00074437,0.00074437,0.00074437
12,175.796,1.14622,1.46127,1.21677,0.42464,0.47184,0.39272,0.2517,1.20804,2.08163,1.29371,0.000707707,0.000707707,0.000707707
13,191.086,1.12721,1.46268,1.22364,0.55296,0.44897,0.45814,0.29869,1.16148,1.61505,1.29618,0.000671044,0.000671044,0.000671044
14,204.971,1.11922,1.43088,1.20736,0.49338,0.37091,0.37813,0.24585,1.21585,1.86352,1.31437,0.000634381,0.000634381,0.000634381
15,219.5,1.09329,1.35054,1.1987,0.58072,0.46603,0.42188,0.28683,1.14976,1.90872,1.22916,0.000597718,0.000597718,0.000597718
16,233.444,1.0723,1.27177,1.19438,0.63101,0.49536,0.53387,0.36028,1.06628,1.54229,1.18884,0.000561055,0.000561055,0.000561055
17,247.654,1.06304,1.24962,1.18677,0.60318,0.55439,0.52416,0.3502,1.08133,1.67868,1.22143,0.000524392,0.000524392,0.000524392
18,262.204,1.05774,1.22325,1.17676,0.62756,0.5844,0.60328,0.41553,1.04752,1.41415,1.16383,0.000487729,0.000487729,0.000487729
19,276.354,1.03971,1.17048,1.16565,0.53641,0.61861,0.57678,0.40459,1.03324,1.38427,1.13312,0.000451066,0.000451066,0.000451066
20,291.103,1.03597,1.15403,1.16918,0.66517,0.54642,0.61245,0.41455,1.15271,1.32303,1.18138,0.000414403,0.000414403,0.000414403
21,312.318,0.97099,1.13533,1.12909,0.63717,0.56557,0.58243,0.39944,1.05002,1.52124,1.16471,0.00037774,0.00037774,0.00037774
22,326.03,0.94428,1.05812,1.11274,0.72492,0.57661,0.64215,0.45318,1.03138,1.29598,1.12651,0.000341077,0.000341077,0.000341077
23,340.091,0.92781,0.98253,1.07615,0.71567,0.59653,0.62942,0.45202,1.00383,1.24483,1.13555,0.000304414,0.000304414,0.000304414
24,353.934,0.89943,0.93133,1.07356,0.75855,0.58136,0.67758,0.49405,0.99401,1.15161,1.12649,0.000267751,0.000267751,0.000267751
25,367.263,0.86258,0.8933,1.04405,0.68374,0.64036,0.64414,0.47117,0.97914,1.18381,1.11327,0.000231088,0.000231088,0.000231088
26,381.166,0.86185,0.86187,1.04791,0.73064,0.58903,0.66102,0.48054,0.96728,1.11985,1.11493,0.000194425,0.000194425,0.000194425
27,395.112,0.82153,0.78795,1.03212,0.73932,0.65377,0.6969,0.51052,0.97368,1.05014,1.10919,0.000157762,0.000157762,0.000157762
28,408.987,0.82954,0.78738,1.03349,0.72443,0.67537,0.71729,0.52778,0.95102,1.02438,1.09224,0.000121099,0.000121099,0.000121099
29,422.928,0.79994,0.73772,1.02199,0.7146,0.64622,0.70502,0.51712,0.94746,1.03392,1.08692,8.4436e-05,8.4436e-05,8.4436e-05
30,436.784,0.80229,0.73588,1.02616,0.77603,0.62485,0.71358,0.52778,0.93432,1.01289,1.07642,4.7773e-05,4.7773e-05,4.7773e-05
