epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,22.2206,1.11221,2.93534,1.26496,0.01118,0.90502,0.19213,0.13531,0.91979,2.92296,1.04721,0.00029997,0.00029997,0.00029997
2,42.4602,1.15885,2.1076,1.27488,0.34911,0.19969,0.25226,0.16307,1.14626,2.48637,1.25102,0.000590885,0.000590885,0.000590885
3,61.7034,1.19808,1.94704,1.30096,0.2553,0.39549,0.27613,0.17337,1.22389,2.19944,1.38804,0.000861269,0.000861269,0.000861269
4,81.4009,1.22873,1.9083,1.30395,0.3433,0.19081,0.13985,0.06862,1.55684,3.71838,1.74042,0.00100101,0.00100101,0.00100101
5,100.165,1.25164,1.89912,1.32891,0.23661,0.31128,0.14994,0.08063,1.68251,3.18598,1.69266,0.000964348,0.000964348,0.000964348
6,119.256,1.19105,1.76555,1.30039,0.39822,0.39398,0.30703,0.18339,1.40864,2.4879,1.44759,0.000927685,0.000927685,0.000927685
7,138.853,1.1768,1.67686,1.28889,0.42021,0.46687,0.3711,0.22706,1.22634,1.70828,1.31567,0.000891022,0.000891022,0.000891022
8,158.257,1.14273,1.58624,1.26227,0.44798,0.4998,0.35599,0.21887,1.22497,2.06414,1.30354,0.000854359,0.000854359,0.000854359
9,177.586,1.14594,1.54359,1.26442,0.47223,0.39906,0.39386,0.24773,1.23409,1.82867,1.3116,0.000817696,0.000817696,0.000817696
10,197.045,1.12663,1.51593,1.25658,0.55817,0.52232,0.53357,0.34425,1.1468,1.43961,1.2379,0.000781033,0.000781033,0.000781033
11,216.036,1.10236,1.48028,1.23943,0.4927,0.47722,0.496,0.31458,1.13492,1.50319,1.24238,0.00074437,0.00074437,0.00074437
12,234.798,1.10402,1.45236,1.23802,0.58149,0.49982,0.51774,0.34852,1.09174,1.3681,1.18313,0.000707707,0.000707707,0.000707707
13,253.733,1.05439,1.33907,1.22263,0.60747,0.53756,0.54102,0.37986,1.03815,1.5743,1.1618,0.000671044,0.000671044,0.000671044
14,272.224,1.07942,1.3052,1.22837,0.62476,0.61174,0.62675,0.44803,0.99673,1.2809,1.13328,0.000634381,0.000634381,0.000634381
15,291.632,1.04122,1.25244,1.19324,0.68882,0.6436,0.70196,0.50098,1.00435,1.07249,1.14859,0.000597718,0.000597718,0.000597718
16,310.791,1.03832,1.2573,1.20822,0.60502,0.48939,0.54574,0.37954,1.00619,1.504,1.17217,0.000561055,0.000561055,0.000561055
17,330.123,1.02424,1.19505,1.19248,0.68197,0.62036,0.67142,0.48414,0.97469,1.13235,1.1371,0.000524392,0.000524392,0.000524392
18,349.651,0.98045,1.13838,1.17472,0.69169,0.60263,0.65149,0.45993,0.98864,1.09878,1.13545,0.000487729,0.000487729,0.000487729
19,368.121,0.99743,1.12125,1.17457,0.85279,0.62342,0.74026,0.54138,0.93331,1.0173,1.09704,0.000451066,0.000451066,0.000451066
20,387.783,0.98007,1.09379,1.16367,0.68545,0.66612,0.71017,0.51812,0.961,1.03751,1.09755,0.000414403,0.000414403,0.000414403
21,411.101,0.96067,1.05966,1.15039,0.71876,0.64703,0.70554,0.50822,0.98402,1.03733,1.10585,0.00037774,0.00037774,0.00037774
22,430.204,0.93117,0.98147,1.12398,0.76156,0.65398,0.73088,0.52112,0.96189,1.05346,1.09616,0.000341077,0.000341077,0.000341077
23,449.266,0.92899,0.91923,1.11487,0.70151,0.68584,0.7255,0.52667,0.92491,0.94836,1.08392,0.000304414,0.000304414,0.000304414
24,467.87,0.91342,0.87396,1.12009,0.6955,0.67306,0.71864,0.52562,0.92011,0.96094,1.07415,0.000267751,0.000267751,0.000267751
25,486.141,0.88402,0.82725,1.09454,0.75592,0.69442,0.77209,0.57163,0.91684,0.91307,1.08453,0.000231088,0.000231088,0.000231088
26,504.642,0.85506,0.78739,1.08602,0.69246,0.69555,0.7435,0.55361,0.88785,0.95463,1.06611,0.000194425,0.000194425,0.000194425
27,522.904,0.84769,0.75945,1.08072,0.75666,0.71059,0.77847,0.57658,0.90348,0.88999,1.07111,0.000157762,0.000157762,0.000157762
28,541.626,0.83395,0.71205,1.06228,0.83425,0.65998,0.78493,0.58758,0.88832,0.86175,1.0627,0.000121099,0.000121099,0.000121099
29,559.875,0.82061,0.69001,1.06696,0.73616,0.72229,0.78526,0.59742,0.8751,0.85396,1.05612,8.4436e-05,8.4436e-05,8.4436e-05
30,578.264,0.81277,0.67839,1.05727,0.84806,0.70469,0.81581,0.62246,0.86132,0.81006,1.04685,4.7773e-05,4.7773e-05,4.7773e-05
