epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,27.3597,1.13239,3.15134,1.25347,0.0046,0.89848,0.17448,0.1227,0.90962,3.02018,1.06353,0.00025553,0.00025553,0.00025553
2,54.3901,1.1622,2.21005,1.25932,0.26744,0.38496,0.23113,0.15738,1.04995,2.30875,1.1656,0.000504938,0.000504938,0.000504938
3,79.9839,1.15444,2.01741,1.264,0.20326,0.36938,0.21089,0.12353,1.30095,2.61373,1.43707,0.000736749,0.000736749,0.000736749
4,106.198,1.20784,1.95243,1.29225,0.0811,0.32518,0.066,0.03055,1.65121,4.64502,1.7907,0.00095096,0.00095096,0.00095096
5,131.872,1.21693,1.92194,1.29554,0.15622,0.37283,0.15805,0.07721,1.66902,3.29151,2.209,0.000964348,0.000964348,0.000964348
6,158.178,1.19737,1.83782,1.27417,0.17562,0.46099,0.2201,0.12864,1.26033,4.34861,1.37594,0.000927685,0.000927685,0.000927685
7,183.599,1.19783,1.79608,1.27131,0.30663,0.39397,0.2786,0.15811,1.31267,2.3586,1.49956,0.000891022,0.000891022,0.000891022
8,208.993,1.16824,1.68442,1.24776,0.3977,0.58287,0.45763,0.28528,1.23805,1.75972,1.30729,0.000854359,0.000854359,0.000854359
9,235.518,1.16096,1.62414,1.24664,0.67486,0.31587,0.29127,0.18184,1.21382,1.91118,1.29876,0.000817696,0.000817696,0.000817696
10,260.259,1.12569,1.51588,1.21459,0.55477,0.60037,0.56562,0.3675,1.08808,1.36618,1.17773,0.000781033,0.000781033,0.000781033
11,286.096,1.12339,1.46843,1.22488,0.51103,0.50557,0.4496,0.27937,1.25796,2.00888,1.29015,0.00074437,0.00074437,0.00074437
12,311.92,1.09766,1.43701,1.20738,0.65814,0.61385,0.63703,0.43652,1.03271,1.21731,1.14269,0.000707707,0.000707707,0.000707707
13,336.544,1.07226,1.37273,1.1986,0.63438,0.59867,0.6315,0.43325,1.05288,1.25747,1.15055,0.000671044,0.000671044,0.000671044
14,361.463,1.06787,1.32598,1.18565,0.62255,0.53813,0.59041,0.39553,1.11189,1.39992,1.18608,0.000634381,0.000634381,0.000634381
15,387.063,1.04651,1.25126,1.17579,0.6255,0.61643,0.6295,0.43479,1.04448,1.22479,1.13929,0.000597718,0.000597718,0.000597718
16,412.234,1.04928,1.21328,1.16608,0.63735,0.57741,0.60895,0.42351,1.00331,1.27006,1.13099,0.000561055,0.000561055,0.000561055
17,438.177,1.03271,1.197,1.16988,0.68503,0.70332,0.72739,0.50102,1.11356,1.10888,1.1626,0.000524392,0.000524392,0.000524392
18,464.209,1.01485,1.14472,1.15974,0.64346,0.60398,0.67045,0.4558,1.03864,1.20975,1.13562,0.000487729,0.000487729,0.000487729
19,490.823,0.98349,1.10299,1.14343,0.72711,0.69011,0.75919,0.54317,1.02389,1.00062,1.12059,0.000451066,0.000451066,0.000451066
20,517.232,0.98101,1.06179,1.1405,0.68337,0.66278,0.70078,0.50183,0.96732,1.04588,1.09864,0.000414403,0.000414403,0.000414403
21,550.32,0.95662,1.03136,1.11187,0.68026,0.68086,0.70588,0.50838,1.00006,1.12587,1.12611,0.00037774,0.00037774,0.00037774
22,575.771,0.93942,0.94953,1.09751,0.8037,0.64855,0.73812,0.53596,0.96715,1.00242,1.10009,0.000341077,0.000341077,0.000341077
23,600.11,0.9,0.88547,1.07448,0.78379,0.68612,0.76465,0.56302,0.94113,0.96548,1.08476,0.000304414,0.000304414,0.000304414
24,625.767,0.89113,0.84054,1.07082,0.76467,0.66934,0.74901,0.54084,0.97723,0.97088,1.09619,0.000267751,0.000267751,0.000267751
25,649.839,0.87211,0.79294,1.05192,0.75245,0.69908,0.76135,0.56254,0.95412,1.01257,1.08279,0.000231088,0.000231088,0.000231088
26,675.022,0.85201,0.76208,1.05465,0.75425,0.71515,0.76681,0.56353,0.94464,0.96052,1.08644,0.000194425,0.000194425,0.000194425
27,700.525,0.83628,0.72837,1.03991,0.74998,0.76041,0.79532,0.59908,0.91765,0.88367,1.06275,0.000157762,0.000157762,0.000157762
28,725.308,0.82375,0.69599,1.03184,0.86229,0.70865,0.8019,0.59731,0.91225,0.84516,1.06255,0.000121099,0.000121099,0.000121099
29,749.473,0.80485,0.66442,1.03222,0.83551,0.74755,0.81789,0.60837,0.90983,0.83414,1.06559,8.4436e-05,8.4436e-05,8.4436e-05
30,774.654,0.80328,0.66437,1.02076,0.81173,0.76198,0.82032,0.61407,0.90411,0.82552,1.06402,4.7773e-05,4.7773e-05,4.7773e-05
