epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,14.7779,1.08046,3.42847,1.24266,0.00326,0.82853,0.1142,0.07953,0.85627,3.42754,1.04948,7.777e-05,7.777e-05,7.777e-05
2,27.1475,1.04156,3.07202,1.20697,0.00431,0.90172,0.19668,0.1428,0.83912,3.24702,1.00242,0.000161151,0.000161151,0.000161151
3,38.6618,1.0337,2.37957,1.2054,0.00427,0.89606,0.23071,0.16778,0.88458,3.00558,1.0388,0.000238665,0.000238665,0.000238665
4,50.3113,1.02532,1.98892,1.185,0.74961,0.08374,0.25408,0.17673,0.98296,2.72785,1.12049,0.000310313,0.000310313,0.000310313
5,61.5803,0.99171,1.81745,1.161,0.52338,0.13399,0.32488,0.22077,1.06218,2.68554,1.17518,0.000376096,0.000376096,0.000376096
6,72.862,1.02741,1.67085,1.17563,0.50779,0.23157,0.28961,0.18224,1.24127,2.80213,1.47559,0.000436012,0.000436012,0.000436012
7,84.7948,1.03138,1.57867,1.17924,0.3858,0.23831,0.21065,0.11906,1.42123,3.01832,1.79114,0.000490062,0.000490062,0.000490062
8,96.6935,0.9614,1.53344,1.14457,0.55813,0.33639,0.32178,0.21114,1.23135,2.5272,1.40738,0.000538246,0.000538246,0.000538246
9,108.485,0.96853,1.42838,1.1476,0.38603,0.30191,0.34694,0.20988,1.25551,2.3922,1.5074,0.000580564,0.000580564,0.000580564
10,119.978,1.00675,1.39529,1.14999,0.48491,0.26309,0.25797,0.14617,1.44987,2.64072,1.75361,0.000617016,0.000617016,0.000617016
11,131.425,0.99673,1.40801,1.13769,0.35975,0.26006,0.27729,0.16384,1.42855,2.65607,1.56406,0.000647602,0.000647602,0.000647602
12,142.911,0.96818,1.30306,1.13253,0.34772,0.40157,0.28623,0.17432,1.27912,2.53055,1.39873,0.000672322,0.000672322,0.000672322
13,154.18,1.00707,1.31904,1.15581,0.40331,0.36654,0.3616,0.22195,1.25032,2.16342,1.35835,0.000671044,0.000671044,0.000671044
14,165.777,1.00015,1.34852,1.14381,0.38355,0.43578,0.32897,0.20924,1.32351,2.709,1.57066,0.000634381,0.000634381,0.000634381
15,176.987,0.97146,1.25253,1.14938,0.36516,0.35832,0.30145,0.19287,1.36029,2.46207,1.55698,0.000597718,0.000597718,0.000597718
16,188.621,0.98047,1.23454,1.14884,0.3499,0.41886,0.31624,0.18857,1.32364,2.347,1.50137,0.000561055,0.000561055,0.000561055
17,200.337,0.97906,1.15105,1.136,0.43853,0.53271,0.44112,0.29812,1.18654,2.02526,1.30096,0.000524392,0.000524392,0.000524392
18,212.059,0.90953,1.09473,1.09535,0.50861,0.49309,0.45821,0.3101,1.11918,1.96779,1.23247,0.000487729,0.000487729,0.000487729
19,223.331,0.9057,1.12755,1.09717,0.59216,0.57142,0.57035,0.38709,1.14206,1.46217,1.23059,0.000451066,0.000451066,0.000451066
20,235.172,0.90308,1.01767,1.09799,0.63997,0.57926,0.59797,0.40752,1.11589,1.41858,1.19386,0.000414403,0.000414403,0.000414403
21,250.683,0.80931,1.12674,1.01671,0.56928,0.54401,0.54979,0.38122,1.1106,1.5305,1.19321,0.00037774,0.00037774,0.00037774
22,262.082,0.76859,1.00064,1.01229,0.53029,0.54111,0.47658,0.33425,1.08114,1.70666,1.17401,0.000341077,0.000341077,0.000341077
23,273.75,0.73351,0.91576,0.99333,0.65413,0.57384,0.592,0.4174,1.08974,1.40688,1.18291,0.000304414,0.000304414,0.000304414
24,285.392,0.74792,0.88594,1.00016,0.68151,0.60076,0.63767,0.44761,1.08134,1.35949,1.17373,0.000267751,0.000267751,0.000267751
25,296.901,0.70855,0.82259,0.96875,0.67735,0.56019,0.60051,0.42356,1.04385,1.3713,1.15074,0.000231088,0.000231088,0.000231088
26,307.934,0.70248,0.79812,0.98863,0.67689,0.60139,0.63348,0.45446,1.03675,1.27839,1.13559,0.000194425,0.000194425,0.000194425
27,319.882,0.66103,0.75995,0.9609,0.69,0.6552,0.66389,0.48228,0.992,1.19546,1.1172,0.000157762,0.000157762,0.000157762
28,331.616,0.65107,0.75092,0.95255,0.71649,0.62838,0.67296,0.48312,0.98696,1.17553,1.11558,0.000121099,0.000121099,0.000121099
29,343.385,0.63788,0.70662,0.94412,0.74548,0.6436,0.68868,0.50169,0.97129,1.12366,1.10319,8.4436e-05,8.4436e-05,8.4436e-05
30,355.319,0.62419,0.69402,0.9423,0.75269,0.64185,0.69783,0.51579,0.96339,1.09188,1.09486,4.7773e-05,4.7773e-05,4.7773e-05
