epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,39.5604,1.24077,2.91845,1.2995,0.56904,0.05644,0.17304,0.11765,1.00058,2.76144,1.10065,0.00034441,0.00034441,0.00034441
2,71.4089,1.26411,2.1119,1.28767,0.25715,0.26968,0.23086,0.1369,1.22892,2.25447,1.30309,0.000676832,0.000676832,0.000676832
3,105.067,1.31123,2.01561,1.32298,0.22785,0.27557,0.20167,0.10077,1.59472,2.48583,1.8281,0.00098579,0.00098579,0.00098579
4,139.038,1.33961,1.98426,1.35229,0.28096,0.3727,0.28545,0.16593,1.31752,2.00669,1.5235,0.00100101,0.00100101,0.00100101
5,173.124,1.3342,1.90773,1.33798,0.29513,0.38408,0.25955,0.14855,1.37124,2.12198,1.46468,0.000964348,0.000964348,0.000964348
6,206.136,1.27235,1.79403,1.31017,0.42381,0.46072,0.42322,0.27611,1.15252,1.55643,1.25984,0.000927685,0.000927685,0.000927685
7,239.659,1.25393,1.70097,1.29884,0.43186,0.41713,0.41017,0.25124,1.13456,1.92312,1.28278,0.000891022,0.000891022,0.000891022
8,272.747,1.27133,1.70257,1.30444,0.51637,0.5769,0.54655,0.35869,1.13168,1.42449,1.24361,0.000854359,0.000854359,0.000854359
9,306.963,1.21997,1.59946,1.28341,0.46386,0.49121,0.48309,0.32637,1.1398,1.56881,1.255,0.000817696,0.000817696,0.000817696
10,341.89,1.20264,1.55139,1.26033,0.6143,0.59466,0.61586,0.40505,1.05915,1.23924,1.16611,0.000781033,0.000781033,0.000781033
11,375.169,1.2112,1.50896,1.26067,0.66122,0.52111,0.60251,0.39099,1.09177,1.27932,1.20941,0.00074437,0.00074437,0.00074437
12,409.157,1.19674,1.4584,1.25326,0.67279,0.57449,0.64377,0.44552,1.00295,1.21592,1.14895,0.000707707,0.000707707,0.000707707
13,441.823,1.16303,1.41464,1.23496,0.73542,0.61468,0.67178,0.46247,1.03238,1.18229,1.17234,0.000671044,0.000671044,0.000671044
14,475.292,1.15593,1.36179,1.23657,0.59804,0.5841,0.59833,0.42804,1.02025,1.34128,1.14577,0.000634381,0.000634381,0.000634381
15,507.277,1.16696,1.35644,1.241,0.54981,0.58095,0.58993,0.41574,1.013,1.40944,1.16285,0.000597718,0.000597718,0.000597718
16,540.085,1.10178,1.28308,1.2118,0.55285,0.64989,0.62315,0.43368,0.98879,1.27886,1.14348,0.000561055,0.000561055,0.000561055
17,573.825,1.11791,1.28058,1.21154,0.75422,0.63263,0.72931,0.5115,0.97083,1.03815,1.10916,0.000524392,0.000524392,0.000524392
18,606.115,1.10868,1.22724,1.21054,0.68483,0.68065,0.73064,0.50944,0.98297,1.02039,1.11913,0.000487729,0.000487729,0.000487729
19,639.183,1.12068,1.22215,1.21536,0.67037,0.73429,0.75361,0.54605,0.94563,0.97643,1.09607,0.000451066,0.000451066,0.000451066
20,672.092,1.06151,1.14971,1.18707,0.75986,0.68983,0.78131,0.56479,0.9677,0.95084,1.11782,0.000414403,0.000414403,0.000414403
21,712.308,1.04399,1.07856,1.15948,0.80299,0.65823,0.75559,0.53339,0.98154,1.00462,1.12736,0.00037774,0.00037774,0.00037774
22,744.635,1.01612,1.00309,1.14885,0.70227,0.68179,0.73712,0.54456,0.9283,0.98277,1.08359,0.000341077,0.000341077,0.000341077
23,777.242,0.99396,0.95066,1.13607,0.77024,0.67837,0.75381,0.55704,0.93699,0.99897,1.10112,0.000304414,0.000304414,0.000304414
24,810.223,0.98801,0.918,1.12874,0.81984,0.70253,0.79048,0.5898,0.90423,0.93639,1.08959,0.000267751,0.000267751,0.000267751
25,842.341,0.97354,0.90042,1.12606,0.77298,0.7253,0.80169,0.59014,0.93398,0.86602,1.09215,0.000231088,0.000231088,0.000231088
26,875.164,0.95385,0.83957,1.11259,0.77582,0.74577,0.80742,0.60405,0.90636,0.88259,1.08428,0.000194425,0.000194425,0.000194425
27,907.705,0.93174,0.82177,1.08947,0.79894,0.76284,0.82204,0.62638,0.88604,0.81338,1.06464,0.000157762,0.000157762,0.000157762
28,940.04,0.91438,0.78157,1.08652,0.80298,0.72878,0.81568,0.62051,0.88481,0.82992,1.06678,0.000121099,0.000121099,0.000121099
29,972.51,0.90446,0.74221,1.08486,0.86135,0.74454,0.82725,0.62805,0.88113,0.80147,1.06367,8.4436e-05,8.4436e-05,8.4436e-05
30,1005.42,0.88643,0.72542,1.07826,0.81228,0.74744,0.82846,0.63037,0.88202,0.78626,1.06347,4.7773e-05,4.7773e-05,4.7773e-05
