epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,23.4641,1.12174,3.39906,1.23806,0.00453,0.9147,0.1643,0.10939,0.84364,3.276,1.00826,0.00016665,0.00016665,0.00016665
2,42.0225,1.10952,2.42925,1.22342,0.56332,0.0547,0.16344,0.11179,0.97877,2.84432,1.11876,0.000333044,0.000333044,0.000333044
3,59.8273,1.15439,2.03234,1.25629,0.30285,0.37321,0.25696,0.18159,1.03905,2.31415,1.1361,0.000487707,0.000487707,0.000487707
4,77.7692,1.13979,1.87486,1.24675,0.26017,0.26054,0.21157,0.11576,1.26375,2.64496,1.37078,0.000630637,0.000630637,0.000630637
5,96.0848,1.15642,1.9058,1.2597,0.38204,0.25759,0.26366,0.15577,1.41626,2.98335,1.58274,0.000761835,0.000761835,0.000761835
6,113.945,1.19246,1.89165,1.27457,0.29381,0.32323,0.21801,0.12767,1.36271,2.4062,1.58008,0.000881301,0.000881301,0.000881301
7,132.064,1.19113,1.81891,1.27556,0.28725,0.24454,0.2043,0.10841,1.61254,2.80499,2.06888,0.000891022,0.000891022,0.000891022
8,150.016,1.15982,1.75921,1.27717,0.29658,0.49847,0.3111,0.19029,1.31633,2.24397,1.45048,0.000854359,0.000854359,0.000854359
9,167.566,1.1658,1.67471,1.24962,0.60472,0.22729,0.20006,0.11413,1.48669,2.50775,1.56477,0.000817696,0.000817696,0.000817696
10,185.511,1.1761,1.62875,1.25881,0.38959,0.33939,0.28108,0.16625,1.28741,1.95586,1.36828,0.000781033,0.000781033,0.000781033
11,203.383,1.11378,1.49882,1.22596,0.4982,0.48726,0.45197,0.30539,1.11198,1.76371,1.2314,0.00074437,0.00074437,0.00074437
12,220.852,1.10507,1.45846,1.2104,0.59287,0.53434,0.56687,0.38225,1.11446,1.43699,1.24119,0.000707707,0.000707707,0.000707707
13,238.758,1.09638,1.42409,1.2226,0.49321,0.52991,0.49628,0.32635,1.12998,1.48904,1.25614,0.000671044,0.000671044,0.000671044
14,256.508,1.06294,1.38623,1.20489,0.65352,0.49773,0.52186,0.35234,1.08606,1.51386,1.2448,0.000634381,0.000634381,0.000634381
15,274.517,1.05747,1.33658,1.18719,0.66049,0.57275,0.6048,0.41973,1.06083,1.29406,1.1726,0.000597718,0.000597718,0.000597718
16,291.865,1.03478,1.27269,1.17481,0.63049,0.55168,0.55795,0.36814,1.09507,1.46214,1.21977,0.000561055,0.000561055,0.000561055
17,310.308,1.04381,1.25753,1.17861,0.50456,0.59959,0.53188,0.37025,1.08418,1.50125,1.18151,0.000524392,0.000524392,0.000524392
18,327.496,1.02637,1.16488,1.16761,0.70193,0.57742,0.64199,0.45359,1.05517,1.24106,1.18032,0.000487729,0.000487729,0.000487729
19,345.689,0.98858,1.12573,1.14064,0.65151,0.57951,0.62535,0.43707,1.00613,1.34151,1.15742,0.000451066,0.000451066,0.000451066
20,363.572,0.97978,1.10124,1.15314,0.71359,0.59929,0.67017,0.48064,1.01403,1.20857,1.1501,0.000414403,0.000414403,0.000414403
21,388.093,0.92214,1.08597,1.10425,0.59649,0.57133,0.55973,0.39464,1.0156,1.41101,1.15503,0.00037774,0.00037774,0.00037774
22,405.495,0.89411,0.99396,1.08265,0.60292,0.63813,0.62949,0.45864,0.99606,1.2738,1.12919,0.000341077,0.000341077,0.000341077
23,422.842,0.88603,0.94876,1.06811,0.68298,0.61001,0.64595,0.47074,0.95354,1.14543,1.11286,0.000304414,0.000304414,0.000304414
24,440.736,0.86625,0.89571,1.05303,0.67254,0.61303,0.65411,0.46492,0.95517,1.22254,1.10959,0.000267751,0.000267751,0.000267751
25,457.488,0.86259,0.84604,1.06642,0.71486,0.6781,0.69425,0.50309,0.95298,1.04946,1.11191,0.000231088,0.000231088,0.000231088
26,475.803,0.84857,0.8169,1.05688,0.75237,0.63696,0.70807,0.5274,0.93977,0.99766,1.09542,0.000194425,0.000194425,0.000194425
27,492.509,0.80492,0.76333,1.02802,0.74643,0.64753,0.70588,0.52272,0.96915,1.06531,1.11246,0.000157762,0.000157762,0.000157762
28,510.327,0.79833,0.73226,1.02402,0.73481,0.68088,0.72925,0.54558,0.92324,0.97987,1.09431,0.000121099,0.000121099,0.000121099
29,527.399,0.78292,0.70111,1.01446,0.7319,0.71666,0.73815,0.55589,0.91966,0.95315,1.08757,8.4436e-05,8.4436e-05,8.4436e-05
30,544.684,0.76717,0.66993,0.99986,0.75134,0.71097,0.75311,0.57029,0.92289,0.92116,1.08588,4.7773e-05,4.7773e-05,4.7773e-05
