epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.9263,1.07448,3.46313,1.25268,0.00388,0.87464,0.15296,0.10373,0.83604,3.38284,1.0134,0.00012221,0.00012221,0.00012221
2,24.2919,1.0067,2.66923,1.20323,0.90637,0.03224,0.20039,0.14809,0.88563,2.91591,1.01409,0.000247098,0.000247098,0.000247098
3,35.7751,1.04196,2.12844,1.21734,0.31341,0.18942,0.25099,0.1723,1.01568,2.5466,1.11284,0.000363186,0.000363186,0.000363186
4,46.6008,1.05008,1.89414,1.22579,0.26195,0.18499,0.20799,0.13973,1.10201,2.65768,1.18758,0.000470475,0.000470475,0.000470475
5,57.6316,1.04361,1.82594,1.24712,0.50148,0.28787,0.29121,0.20005,1.10824,2.34517,1.21318,0.000568965,0.000568965,0.000568965
6,69.1727,1.06412,1.80415,1.24856,0.30034,0.33675,0.24553,0.16035,1.14378,2.7313,1.24834,0.000658656,0.000658656,0.000658656
7,79.9837,1.08829,1.77632,1.24304,0.36602,0.33863,0.28425,0.1829,1.1917,2.8099,1.32988,0.000739548,0.000739548,0.000739548
8,90.9211,1.10152,1.71293,1.25796,0.30405,0.40945,0.29726,0.17546,1.27519,2.35819,1.38259,0.000811641,0.000811641,0.000811641
9,101.741,1.0891,1.66053,1.24868,0.2728,0.37967,0.26029,0.14996,1.28484,2.28402,1.4523,0.000817696,0.000817696,0.000817696
10,113.019,1.09703,1.61446,1.23961,0.46273,0.34463,0.33286,0.20822,1.26,2.21068,1.40749,0.000781033,0.000781033,0.000781033
11,123.429,1.087,1.56387,1.22603,0.41034,0.4086,0.34962,0.23099,1.16626,2.18894,1.27787,0.00074437,0.00074437,0.00074437
12,134.823,1.05315,1.46715,1.20188,0.30741,0.42848,0.3307,0.20552,1.28516,3.06091,1.37044,0.000707707,0.000707707,0.000707707
13,145.931,1.03428,1.40652,1.2177,0.54323,0.40825,0.35442,0.22052,1.20855,2.38619,1.33727,0.000671044,0.000671044,0.000671044
14,157.156,1.00776,1.30571,1.18153,0.54473,0.5212,0.48748,0.31831,1.10059,1.69406,1.24153,0.000634381,0.000634381,0.000634381
15,167.605,0.99322,1.27015,1.19038,0.56947,0.52027,0.50362,0.33493,1.11855,1.58966,1.23132,0.000597718,0.000597718,0.000597718
16,178.967,0.96619,1.22632,1.16561,0.52735,0.52961,0.4914,0.33285,1.08981,1.55467,1.21469,0.000561055,0.000561055,0.000561055
17,190.118,0.95586,1.21545,1.13832,0.52706,0.45963,0.45929,0.294,1.18906,1.55206,1.26815,0.000524392,0.000524392,0.000524392
18,200.769,0.94647,1.1131,1.14529,0.57246,0.57148,0.56511,0.38265,1.09457,1.34878,1.21113,0.000487729,0.000487729,0.000487729
19,212.264,0.91759,1.11522,1.12774,0.56495,0.53405,0.52427,0.36799,1.05187,1.36333,1.17729,0.000451066,0.000451066,0.000451066
20,223.352,0.97014,1.08806,1.15337,0.57357,0.51047,0.51144,0.34723,1.08811,1.47639,1.19522,0.000414403,0.000414403,0.000414403
21,238.841,0.86699,1.1021,1.0925,0.61119,0.53233,0.4834,0.33093,1.05816,1.64187,1.17569,0.00037774,0.00037774,0.00037774
22,249.167,0.82789,0.99916,1.06991,0.60088,0.52591,0.53288,0.37485,1.02001,1.45485,1.14033,0.000341077,0.000341077,0.000341077
23,259.238,0.80324,0.91761,1.04225,0.65026,0.57571,0.59445,0.41346,1.00593,1.32773,1.14264,0.000304414,0.000304414,0.000304414
24,269.682,0.79492,0.83735,1.0421,0.56246,0.56166,0.53645,0.37499,0.98971,1.4383,1.13091,0.000267751,0.000267751,0.000267751
25,280.775,0.7832,0.8576,1.03367,0.68393,0.54641,0.60669,0.44041,0.97357,1.26194,1.12151,0.000231088,0.000231088,0.000231088
26,291.771,0.7571,0.77105,1.02182,0.63184,0.62051,0.64041,0.4566,0.97199,1.20093,1.10919,0.000194425,0.000194425,0.000194425
27,302.421,0.74519,0.74382,1.01088,0.67575,0.66482,0.67412,0.48204,0.95886,1.12108,1.12221,0.000157762,0.000157762,0.000157762
28,313.698,0.70354,0.71531,0.98857,0.69355,0.66354,0.68769,0.49455,0.94863,1.0885,1.09935,0.000121099,0.000121099,0.000121099
29,324.054,0.71253,0.69007,0.99175,0.76511,0.59378,0.67962,0.49179,0.93888,1.08757,1.09215,8.4436e-05,8.4436e-05,8.4436e-05
30,335.255,0.67256,0.64448,0.96731,0.7114,0.65255,0.70616,0.50818,0.93911,1.0577,1.09306,4.7773e-05,4.7773e-05,4.7773e-05
