epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,24.1504,1.02945,3.15922,1.20699,0.00448,0.91302,0.19058,0.13214,0.88977,3.02057,1.04117,0.00021109,0.00021109,0.00021109
2,42.7024,1.03378,2.1675,1.20838,0.23772,0.15804,0.18482,0.11744,1.13517,2.77951,1.25822,0.000418991,0.000418991,0.000418991
3,61.155,1.05891,1.84068,1.22394,0.53782,0.30674,0.30623,0.20972,1.12967,2.37134,1.19296,0.000612228,0.000612228,0.000612228
4,80.1207,1.09049,1.69412,1.22598,0.39644,0.38195,0.33982,0.21152,1.27106,2.328,1.31138,0.000790799,0.000790799,0.000790799
5,99.2985,1.09683,1.68421,1.2178,0.33154,0.29203,0.223,0.11304,1.55909,2.54854,1.75903,0.000954705,0.000954705,0.000954705
6,118.42,1.12587,1.63467,1.24398,0.30679,0.43252,0.29126,0.17604,1.33594,2.1644,1.42857,0.000927685,0.000927685,0.000927685
7,138.296,1.10856,1.5563,1.23024,0.39684,0.35125,0.2632,0.15853,1.39348,2.93496,1.55562,0.000891022,0.000891022,0.000891022
8,157.019,1.09162,1.46072,1.20544,0.47884,0.35921,0.30367,0.18624,1.28443,2.22767,1.41232,0.000854359,0.000854359,0.000854359
9,176.667,1.03957,1.36911,1.18048,0.45923,0.4185,0.37636,0.232,1.20218,1.79162,1.25966,0.000817696,0.000817696,0.000817696
10,195.702,1.05951,1.36856,1.18747,0.60973,0.49218,0.54992,0.36849,1.20151,1.57012,1.25221,0.000781033,0.000781033,0.000781033
11,215.39,1.01874,1.2681,1.17102,0.58165,0.53439,0.54771,0.3733,1.108,1.55795,1.21131,0.00074437,0.00074437,0.00074437
12,234.761,0.99483,1.18074,1.15418,0.62746,0.49283,0.53571,0.36042,1.09003,1.46855,1.18986,0.000707707,0.000707707,0.000707707
13,252.771,1.01826,1.20749,1.16635,0.64017,0.51461,0.54027,0.37873,1.03632,1.38106,1.17148,0.000671044,0.000671044,0.000671044
14,271.829,0.95734,1.11482,1.14546,0.70044,0.54953,0.62008,0.43824,1.07774,1.36116,1.19708,0.000634381,0.000634381,0.000634381
15,290.617,0.9807,1.08372,1.153,0.5526,0.51499,0.5148,0.35447,1.09398,1.46022,1.2041,0.000597718,0.000597718,0.000597718
16,309.878,0.93974,1.03583,1.12055,0.66365,0.60662,0.62956,0.45085,1.00133,1.18134,1.12512,0.000561055,0.000561055,0.000561055
17,328.882,0.93138,0.99507,1.11646,0.78211,0.55634,0.67612,0.48472,0.97264,1.11798,1.10123,0.000524392,0.000524392,0.000524392
18,348.019,0.93469,0.98746,1.13154,0.63738,0.57218,0.61466,0.43758,1.02531,1.22293,1.12727,0.000487729,0.000487729,0.000487729
19,367.677,0.90494,0.96737,1.10521,0.68883,0.59574,0.67208,0.48367,1.00777,1.16908,1.11459,0.000451066,0.000451066,0.000451066
20,386.505,0.9162,0.92682,1.11376,0.66123,0.6448,0.65632,0.4764,0.95608,1.10527,1.09145,0.000414403,0.000414403,0.000414403
21,411.466,0.81917,0.8593,1.03979,0.60882,0.58567,0.56895,0.40853,1.00603,1.34274,1.12682,0.00037774,0.00037774,0.00037774
22,429.942,0.80398,0.80625,1.034,0.71329,0.66578,0.70876,0.51922,0.95294,1.04879,1.10143,0.000341077,0.000341077,0.000341077
23,448.23,0.79063,0.76605,1.03806,0.80376,0.6396,0.73931,0.54821,0.94082,0.96939,1.08593,0.000304414,0.000304414,0.000304414
24,467.717,0.77764,0.68845,1.01619,0.80628,0.65124,0.75827,0.56023,0.96313,0.94864,1.09171,0.000267751,0.000267751,0.000267751
25,486.337,0.76084,0.66296,1.00806,0.81489,0.70396,0.78332,0.58642,0.93215,0.88708,1.07664,0.000231088,0.000231088,0.000231088
26,505.331,0.75623,0.63784,1.0112,0.75782,0.68987,0.75708,0.56475,0.91455,0.90642,1.08102,0.000194425,0.000194425,0.000194425
27,524.651,0.73746,0.60861,0.99922,0.79285,0.6804,0.75519,0.55781,0.91656,0.89983,1.07875,0.000157762,0.000157762,0.000157762
28,543.364,0.71384,0.56548,0.99049,0.79299,0.67817,0.75616,0.56415,0.90549,0.89591,1.07648,0.000121099,0.000121099,0.000121099
29,562.504,0.69638,0.56456,0.98293,0.80828,0.71001,0.77152,0.57169,0.90651,0.87453,1.07079,8.4436e-05,8.4436e-05,8.4436e-05
30,581.551,0.68562,0.54346,0.97749,0.80345,0.70472,0.76991,0.57906,0.90005,0.84616,1.06528,4.7773e-05,4.7773e-05,4.7773e-05
