epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.9883,1.12847,3.3959,1.25495,0.00416,0.91029,0.17303,0.1179,0.83439,3.28184,0.99746,0.00016665,0.00016665,0.00016665
2,35.543,1.07458,2.41593,1.21587,0.76718,0.03989,0.20278,0.13876,0.98395,2.78509,1.10169,0.000333044,0.000333044,0.000333044
3,51.818,1.09649,2.00623,1.22817,0.43193,0.31714,0.21601,0.133,1.19431,2.48731,1.35196,0.000487707,0.000487707,0.000487707
4,67.5265,1.10036,1.91609,1.23185,0.34272,0.333,0.2547,0.15161,1.21969,2.44695,1.28969,0.000630637,0.000630637,0.000630637
5,82.825,1.11464,1.80753,1.22597,0.21823,0.34773,0.21226,0.09952,1.47564,2.87621,1.64107,0.000761835,0.000761835,0.000761835
6,98.8593,1.13675,1.73925,1.2397,0.15723,0.48842,0.21391,0.11067,1.36831,4.28172,1.39602,0.000881301,0.000881301,0.000881301
7,115.625,1.17325,1.75683,1.24453,0.26446,0.48754,0.25346,0.14023,1.30461,4.78939,1.39488,0.000891022,0.000891022,0.000891022
8,132.229,1.10994,1.63972,1.22294,0.19676,0.35725,0.17674,0.0826,1.60886,2.91886,2.0267,0.000854359,0.000854359,0.000854359
9,147.691,1.10806,1.56904,1.21681,0.38941,0.37852,0.29212,0.1665,1.2465,2.00681,1.33665,0.000817696,0.000817696,0.000817696
10,164.15,1.09913,1.49123,1.2177,0.49343,0.4074,0.36929,0.22167,1.17645,1.92879,1.31337,0.000781033,0.000781033,0.000781033
11,180.167,1.06369,1.44156,1.20688,0.56773,0.36674,0.31507,0.19126,1.16447,2.25261,1.31843,0.00074437,0.00074437,0.00074437
12,196.344,1.05239,1.35688,1.18423,0.60741,0.39476,0.38668,0.24725,1.15225,1.79397,1.23193,0.000707707,0.000707707,0.000707707
13,212.36,1.03557,1.30595,1.18506,0.44796,0.3516,0.31349,0.18789,1.37035,2.14668,1.46395,0.000671044,0.000671044,0.000671044
14,228.597,1.04431,1.31323,1.17766,0.73234,0.47943,0.55306,0.37076,1.15624,1.53996,1.22297,0.000634381,0.000634381,0.000634381
15,243.941,1.00511,1.20301,1.15905,0.59757,0.61783,0.62312,0.42915,1.08718,1.30106,1.17823,0.000597718,0.000597718,0.000597718
16,260.166,1.0246,1.22796,1.16734,0.64489,0.58369,0.60842,0.41869,1.06941,1.24723,1.17623,0.000561055,0.000561055,0.000561055
17,276.457,1.00998,1.15431,1.15486,0.67511,0.58771,0.6318,0.44179,1.0248,1.23906,1.13392,0.000524392,0.000524392,0.000524392
18,292.074,1.00384,1.11693,1.14556,0.6877,0.63315,0.64824,0.46062,1.02086,1.26421,1.1494,0.000487729,0.000487729,0.000487729
19,307.955,0.94887,1.06057,1.13698,0.73486,0.58788,0.65089,0.4631,0.99057,1.27996,1.12643,0.000451066,0.000451066,0.000451066
20,324.293,0.96706,1.04527,1.13493,0.74341,0.65297,0.70543,0.50026,0.9988,1.08003,1.1079,0.000414403,0.000414403,0.000414403
21,348.998,0.8904,0.98788,1.06877,0.73259,0.6499,0.71284,0.50919,1.01508,1.09811,1.10622,0.00037774,0.00037774,0.00037774
22,364.513,0.86636,0.88044,1.05088,0.72577,0.56721,0.65479,0.4736,0.98743,1.26056,1.11801,0.000341077,0.000341077,0.000341077
23,380.378,0.85726,0.86135,1.05253,0.72105,0.70802,0.73415,0.53792,0.95914,1.00558,1.09141,0.000304414,0.000304414,0.000304414
24,395.806,0.82467,0.7941,1.04468,0.77274,0.68639,0.733,0.53625,0.96387,1.0105,1.10092,0.000267751,0.000267751,0.000267751
25,411.498,0.81288,0.76219,1.03928,0.73964,0.6544,0.71117,0.53263,0.93572,1.04236,1.08945,0.000231088,0.000231088,0.000231088
26,427.008,0.78645,0.72675,1.01886,0.7854,0.66124,0.74822,0.55035,0.93625,0.96055,1.0839,0.000194425,0.000194425,0.000194425
27,442.308,0.76398,0.70841,1.0139,0.79943,0.68683,0.75713,0.55464,0.95298,0.95503,1.09561,0.000157762,0.000157762,0.000157762
28,458.35,0.76384,0.67031,1.01136,0.76367,0.72466,0.75801,0.55211,0.93748,0.93444,1.08305,0.000121099,0.000121099,0.000121099
29,474.241,0.74298,0.62536,1.00001,0.78954,0.68245,0.75339,0.55244,0.93371,0.9484,1.08394,8.4436e-05,8.4436e-05,8.4436e-05
30,489.695,0.73409,0.6079,1.00335,0.79679,0.68171,0.76442,0.56735,0.91851,0.91442,1.06891,4.7773e-05,4.7773e-05,4.7773e-05
