epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,29.3841,1.06201,2.86175,1.215,0.43607,0.1042,0.18122,0.12481,0.92011,3.00814,1.0678,0.00029997,0.00029997,0.00029997
2,53.6023,1.07411,1.91954,1.22938,0.55548,0.18841,0.30518,0.2102,1.06885,2.52506,1.19532,0.000590885,0.000590885,0.000590885
3,77.3782,1.10643,1.70222,1.22066,0.35197,0.32767,0.17766,0.10157,1.27955,2.70238,1.40001,0.000861269,0.000861269,0.000861269
4,101.4,1.13695,1.65241,1.23393,0.22119,0.30852,0.12673,0.05428,1.64947,3.39664,1.8206,0.00100101,0.00100101,0.00100101
5,125.304,1.15839,1.62093,1.24839,0.26141,0.24783,0.16657,0.08013,1.82897,2.84364,2.13175,0.000964348,0.000964348,0.000964348
6,148.869,1.13933,1.51703,1.24251,0.35814,0.35755,0.22693,0.12958,1.48928,2.61502,1.76872,0.000927685,0.000927685,0.000927685
7,173.35,1.08207,1.36678,1.20158,0.68434,0.48242,0.48382,0.32126,1.14961,1.59406,1.2921,0.000891022,0.000891022,0.000891022
8,196.985,1.06684,1.29833,1.19816,0.60081,0.47623,0.526,0.33575,1.22667,2.01171,1.38939,0.000854359,0.000854359,0.000854359
9,220.697,1.05071,1.26241,1.18502,0.57679,0.55708,0.52274,0.34983,1.12184,1.55744,1.25355,0.000817696,0.000817696,0.000817696
10,243.984,1.0371,1.18742,1.16714,0.64851,0.56333,0.58706,0.37585,1.19555,1.38689,1.32157,0.000781033,0.000781033,0.000781033
11,267.616,1.02634,1.13218,1.16671,0.77034,0.37946,0.47553,0.32196,1.09205,1.62129,1.20224,0.00074437,0.00074437,0.00074437
12,291.688,1.01774,1.14383,1.17384,0.76217,0.56923,0.65301,0.45287,1.02997,1.2307,1.16222,0.000707707,0.000707707,0.000707707
13,315.293,0.99876,1.06476,1.15766,0.58824,0.60933,0.60302,0.41308,1.08608,1.32024,1.2199,0.000671044,0.000671044,0.000671044
14,338.261,0.97681,0.99321,1.13888,0.77066,0.58584,0.64267,0.46514,0.99273,1.08646,1.11526,0.000634381,0.000634381,0.000634381
15,362.61,0.95755,0.99551,1.14335,0.66743,0.6629,0.70168,0.49984,0.99551,1.06214,1.12337,0.000597718,0.000597718,0.000597718
16,386.065,0.94553,0.97446,1.13949,0.73855,0.57771,0.68107,0.48983,0.98425,1.06873,1.12268,0.000561055,0.000561055,0.000561055
17,409.983,0.94048,0.92988,1.12939,0.67287,0.64106,0.67415,0.49189,0.984,1.09805,1.13672,0.000524392,0.000524392,0.000524392
18,433.108,0.93422,0.9016,1.12371,0.78655,0.63466,0.72778,0.52839,0.98752,0.97397,1.1115,0.000487729,0.000487729,0.000487729
19,456.122,0.91203,0.8715,1.12288,0.78978,0.67247,0.75583,0.56093,0.95373,0.94107,1.09715,0.000451066,0.000451066,0.000451066
20,478.884,0.9099,0.83833,1.10275,0.75221,0.67737,0.75369,0.55601,0.95571,1.0047,1.09621,0.000414403,0.000414403,0.000414403
21,507.925,0.83837,0.78777,1.05511,0.76515,0.61622,0.67195,0.48816,0.97884,1.05154,1.12287,0.00037774,0.00037774,0.00037774
22,530.692,0.82594,0.71772,1.04725,0.71767,0.74132,0.75878,0.56672,0.94267,0.92627,1.09586,0.000341077,0.000341077,0.000341077
23,553.492,0.80267,0.69003,1.04358,0.76811,0.74228,0.78777,0.58771,0.92823,0.87705,1.09676,0.000304414,0.000304414,0.000304414
24,575.811,0.78627,0.64354,1.02992,0.77104,0.70537,0.77443,0.57864,0.91296,0.91155,1.08252,0.000267751,0.000267751,0.000267751
25,598.336,0.78258,0.61959,1.02675,0.84606,0.66115,0.76808,0.58122,0.90198,0.92323,1.08415,0.000231088,0.000231088,0.000231088
26,621.025,0.75597,0.59132,1.00675,0.81528,0.71021,0.79128,0.5942,0.9007,0.87505,1.06503,0.000194425,0.000194425,0.000194425
27,642.972,0.74638,0.54761,1.01613,0.8482,0.70393,0.80135,0.60898,0.9035,0.82255,1.07074,0.000157762,0.000157762,0.000157762
28,664.892,0.73191,0.52475,0.99622,0.83228,0.69205,0.79337,0.60535,0.88951,0.82358,1.06482,0.000121099,0.000121099,0.000121099
29,687.575,0.71476,0.50646,0.99776,0.83539,0.71954,0.80985,0.62553,0.88633,0.7932,1.06553,8.4436e-05,8.4436e-05,8.4436e-05
30,709.66,0.70513,0.48705,0.98411,0.82033,0.73016,0.81108,0.6223,0.87683,0.7856,1.06371,4.7773e-05,4.7773e-05,4.7773e-05
