epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.0075,1.08871,3.1576,1.2566,0.00464,0.92529,0.19744,0.14056,0.87694,3.15196,1.01289,0.00021109,0.00021109,0.00021109
2,32.9649,1.10909,2.177,1.26283,0.29513,0.23127,0.19245,0.13223,1.10303,2.66933,1.26335,0.000418991,0.000418991,0.000418991
3,47.5005,1.13536,1.9649,1.28958,0.34801,0.30312,0.28221,0.19399,1.0959,2.4725,1.23761,0.000612228,0.000612228,0.000612228
4,62.6541,1.1442,1.88984,1.28559,0.29678,0.3189,0.24481,0.1428,1.40359,2.33839,1.46511,0.000790799,0.000790799,0.000790799
5,77.4368,1.15882,1.81452,1.28179,0.29374,0.3082,0.22715,0.13285,1.50988,2.54118,1.65667,0.000954705,0.000954705,0.000954705
6,92.4584,1.22404,1.86065,1.31107,0.13721,0.30047,0.08338,0.04225,1.58808,11.1358,1.85304,0.000927685,0.000927685,0.000927685
7,107.169,1.16818,1.76999,1.3037,0.24755,0.36864,0.20223,0.11135,1.38931,2.45168,1.53792,0.000891022,0.000891022,0.000891022
8,122.334,1.14553,1.65507,1.27411,0.42989,0.36328,0.3626,0.22065,1.28047,2.16665,1.41406,0.000854359,0.000854359,0.000854359
9,137.142,1.12491,1.576,1.24776,0.45075,0.50077,0.42978,0.25893,1.24394,1.92871,1.36844,0.000817696,0.000817696,0.000817696
10,151.615,1.12758,1.5748,1.26503,0.49518,0.45429,0.45132,0.28245,1.15971,1.70124,1.28838,0.000781033,0.000781033,0.000781033
11,166.092,1.07776,1.47093,1.22711,0.47529,0.46555,0.42817,0.2714,1.23148,1.69977,1.32458,0.00074437,0.00074437,0.00074437
12,180.27,1.05533,1.41428,1.22455,0.51187,0.54319,0.51385,0.33959,1.0871,1.48277,1.22504,0.000707707,0.000707707,0.000707707
13,194.854,1.05955,1.38281,1.22035,0.54921,0.4916,0.49512,0.32057,1.10156,1.62272,1.23932,0.000671044,0.000671044,0.000671044
14,209.187,1.04608,1.3111,1.20731,0.65452,0.47409,0.5453,0.36615,1.08779,1.59238,1.22643,0.000634381,0.000634381,0.000634381
15,223.971,0.9996,1.26861,1.18901,0.51746,0.50258,0.47923,0.32367,1.1006,1.45042,1.19631,0.000597718,0.000597718,0.000597718
16,237.752,0.99069,1.24212,1.1866,0.58605,0.60233,0.59586,0.41764,1.05718,1.39769,1.16585,0.000561055,0.000561055,0.000561055
17,252.392,1.03114,1.19664,1.18867,0.75251,0.55453,0.62179,0.42155,1.04817,1.28583,1.17066,0.000524392,0.000524392,0.000524392
18,266.858,0.96526,1.16816,1.16527,0.62562,0.60089,0.61089,0.44448,1.00342,1.35872,1.12675,0.000487729,0.000487729,0.000487729
19,281.617,0.95672,1.11237,1.15205,0.69887,0.60682,0.65051,0.45652,0.99374,1.2523,1.13505,0.000451066,0.000451066,0.000451066
20,296.023,0.96316,1.09392,1.15256,0.72863,0.62723,0.69217,0.49903,0.97875,1.09499,1.1235,0.000414403,0.000414403,0.000414403
21,314.94,0.91315,1.04769,1.1185,0.67579,0.60485,0.66334,0.47594,0.98324,1.13896,1.1313,0.00037774,0.00037774,0.00037774
22,328.937,0.89481,0.98661,1.10744,0.63129,0.63922,0.64247,0.46103,0.97597,1.17797,1.13233,0.000341077,0.000341077,0.000341077
23,343.096,0.88899,0.89677,1.10331,0.67968,0.67186,0.71103,0.52052,0.97766,1.04928,1.12416,0.000304414,0.000304414,0.000304414
24,357.175,0.86224,0.85875,1.09358,0.66047,0.71948,0.71895,0.53566,0.94916,1.02119,1.09641,0.000267751,0.000267751,0.000267751
25,371.099,0.84246,0.8064,1.07074,0.72805,0.68157,0.74419,0.558,0.93552,0.96451,1.09771,0.000231088,0.000231088,0.000231088
26,385.606,0.81481,0.76738,1.06168,0.82569,0.6291,0.75305,0.56222,0.91652,0.98756,1.08219,0.000194425,0.000194425,0.000194425
27,399.443,0.81754,0.74244,1.072,0.78607,0.65702,0.75925,0.56337,0.90541,0.98657,1.08046,0.000157762,0.000157762,0.000157762
28,413.849,0.79918,0.70717,1.05621,0.8044,0.65464,0.74876,0.55558,0.91614,0.97449,1.08572,0.000121099,0.000121099,0.000121099
29,427.537,0.77918,0.67426,1.03762,0.8026,0.66915,0.77552,0.58367,0.89825,0.92972,1.07156,8.4436e-05,8.4436e-05,8.4436e-05
30,441.434,0.77015,0.64859,1.0374,0.80022,0.68905,0.78258,0.59781,0.88719,0.91016,1.06105,4.7773e-05,4.7773e-05,4.7773e-05
