epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,22.1846,1.10941,3.01535,1.25951,0.6864,0.03145,0.20093,0.14449,0.97926,2.88318,1.08548,0.00029997,0.00029997,0.00029997
2,41.7885,1.18215,2.1524,1.30824,0.29489,0.38464,0.29514,0.2009,1.09388,2.37104,1.1861,0.000590885,0.000590885,0.000590885
3,61.7175,1.18696,1.96821,1.3048,0.39165,0.26226,0.16314,0.09014,1.57342,2.59805,1.8029,0.000861269,0.000861269,0.000861269
4,81.7499,1.26411,1.95229,1.32446,0.51765,0.15201,0.1164,0.05199,1.87137,5.39272,2.44918,0.00100101,0.00100101,0.00100101
5,100.939,1.23198,1.91859,1.31747,0.12948,0.40348,0.13999,0.06769,1.60747,4.3016,1.80957,0.000964348,0.000964348,0.000964348
6,119.902,1.20626,1.80173,1.29138,0.53144,0.34733,0.32382,0.19124,1.35264,2.03427,1.47782,0.000927685,0.000927685,0.000927685
7,139.931,1.18458,1.71357,1.28709,0.43715,0.48617,0.39273,0.24124,1.18953,1.79064,1.26626,0.000891022,0.000891022,0.000891022
8,160.821,1.15737,1.65004,1.26701,0.45719,0.51979,0.4494,0.28408,1.15204,1.62346,1.24803,0.000854359,0.000854359,0.000854359
9,181.003,1.16443,1.57839,1.27586,0.56445,0.42423,0.43901,0.2686,1.23034,1.78209,1.33643,0.000817696,0.000817696,0.000817696
10,202.162,1.11974,1.4682,1.24374,0.48424,0.54028,0.43846,0.28358,1.12977,1.73697,1.23957,0.000781033,0.000781033,0.000781033
11,223.224,1.12825,1.47113,1.24525,0.45977,0.57913,0.50294,0.32008,1.08057,1.48921,1.21766,0.00074437,0.00074437,0.00074437
12,243.258,1.09379,1.39883,1.22816,0.59634,0.43125,0.45838,0.27173,1.25178,1.65396,1.42098,0.000707707,0.000707707,0.000707707
13,264.845,1.08847,1.36158,1.22586,0.68986,0.5154,0.56295,0.39828,1.03625,1.34392,1.17821,0.000671044,0.000671044,0.000671044
14,285.329,1.0687,1.28382,1.20299,0.73635,0.54222,0.61361,0.42429,1.01608,1.21286,1.16887,0.000634381,0.000634381,0.000634381
15,306.309,1.04446,1.24435,1.2014,0.72115,0.60076,0.69331,0.47661,1.02702,1.14366,1.16527,0.000597718,0.000597718,0.000597718
16,326.081,1.05773,1.25992,1.21862,0.72782,0.59744,0.6737,0.47686,1.02087,1.11405,1.14112,0.000561055,0.000561055,0.000561055
17,345.916,1.02384,1.20249,1.18427,0.66285,0.59581,0.63246,0.44026,0.99073,1.20918,1.14013,0.000524392,0.000524392,0.000524392
18,366.429,1.0177,1.16503,1.17916,0.63875,0.67057,0.68791,0.49137,0.99947,1.07949,1.12629,0.000487729,0.000487729,0.000487729
19,386.153,0.99718,1.13563,1.17628,0.59409,0.62939,0.64524,0.45207,1.00622,1.1964,1.14824,0.000451066,0.000451066,0.000451066
20,406.179,0.9938,1.10558,1.17072,0.81993,0.5982,0.71379,0.51366,0.94906,0.98874,1.0973,0.000414403,0.000414403,0.000414403
21,430.397,0.97079,1.02961,1.14006,0.69189,0.63431,0.69435,0.50201,0.975,1.08251,1.12656,0.00037774,0.00037774,0.00037774
22,450.421,0.94504,0.96633,1.12662,0.67681,0.64251,0.69035,0.51129,0.94782,1.07876,1.11398,0.000341077,0.000341077,0.000341077
23,469.657,0.93507,0.9342,1.12384,0.74432,0.66996,0.73029,0.5414,0.92633,0.97978,1.08336,0.000304414,0.000304414,0.000304414
24,488.911,0.90138,0.87146,1.10411,0.75086,0.67827,0.73883,0.55066,0.9296,0.97563,1.08611,0.000267751,0.000267751,0.000267751
25,507.985,0.90141,0.83899,1.09754,0.81372,0.67215,0.77516,0.56978,0.91738,0.92239,1.07951,0.000231088,0.000231088,0.000231088
26,527.293,0.87659,0.78194,1.0863,0.7506,0.59831,0.71413,0.52594,0.91202,1.03277,1.08143,0.000194425,0.000194425,0.000194425
27,546.633,0.8541,0.73742,1.07299,0.75428,0.696,0.73787,0.54202,0.9034,0.95223,1.07608,0.000157762,0.000157762,0.000157762
28,566.108,0.85577,0.72805,1.07536,0.77279,0.73508,0.78445,0.58415,0.90851,0.88155,1.07394,0.000121099,0.000121099,0.000121099
29,585.647,0.8335,0.68746,1.05919,0.81131,0.68363,0.78651,0.59311,0.89563,0.86398,1.06847,8.4436e-05,8.4436e-05,8.4436e-05
30,604.798,0.83164,0.68004,1.06202,0.81807,0.67038,0.77455,0.58525,0.89552,0.87063,1.07427,4.7773e-05,4.7773e-05,4.7773e-05
