epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,14.5934,1.11366,3.2811,1.25548,0.0052,0.90843,0.16747,0.11584,0.85946,3.29862,1.01329,0.00016665,0.00016665,0.00016665
2,27.4951,1.08627,2.36985,1.23745,0.96952,0.01021,0.1899,0.13174,0.98997,2.94501,1.12253,0.000333044,0.000333044,0.000333044
3,39.8866,1.0968,2.04115,1.26448,0.29706,0.32274,0.26388,0.18476,1.06124,2.38279,1.15509,0.000487707,0.000487707,0.000487707
4,52.521,1.1141,1.88515,1.26329,0.25437,0.23162,0.17593,0.11374,1.11492,2.62614,1.23177,0.000630637,0.000630637,0.000630637
5,65.3091,1.11159,1.84841,1.25423,0.26732,0.26763,0.25566,0.16069,1.26939,2.44231,1.32335,0.000761835,0.000761835,0.000761835
6,78.3485,1.16771,1.85133,1.28061,0.21392,0.28493,0.17223,0.08857,1.53082,2.80732,1.81402,0.000881301,0.000881301,0.000881301
7,90.9438,1.16949,1.77272,1.27677,0.266,0.48258,0.25488,0.13642,1.32124,2.55811,1.48276,0.000891022,0.000891022,0.000891022
8,103.449,1.15257,1.7262,1.2808,0.2879,0.30048,0.24815,0.15442,1.32066,2.41212,1.45879,0.000854359,0.000854359,0.000854359
9,116.252,1.12026,1.65589,1.24418,0.35426,0.4533,0.34748,0.20865,1.26841,2.36504,1.42176,0.000817696,0.000817696,0.000817696
10,129.028,1.13788,1.60307,1.26626,0.38825,0.30238,0.2834,0.16296,1.36096,2.1743,1.43268,0.000781033,0.000781033,0.000781033
11,141.662,1.0948,1.47933,1.22563,0.56461,0.4471,0.44183,0.26602,1.15676,1.73801,1.29474,0.00074437,0.00074437,0.00074437
12,153.986,1.07436,1.40447,1.20851,0.5389,0.48768,0.45424,0.30994,1.1084,1.77196,1.24191,0.000707707,0.000707707,0.000707707
13,166.616,1.06539,1.37466,1.21782,0.51647,0.49775,0.4928,0.31467,1.23189,1.69692,1.3592,0.000671044,0.000671044,0.000671044
14,178.99,1.03347,1.35806,1.20467,0.54886,0.52727,0.53837,0.35844,1.12266,1.6252,1.25442,0.000634381,0.000634381,0.000634381
15,192.11,1.03063,1.30086,1.20127,0.5405,0.455,0.48656,0.32531,1.11852,1.68556,1.22006,0.000597718,0.000597718,0.000597718
16,204.239,1.01201,1.26912,1.18775,0.5876,0.60679,0.58837,0.40276,1.04119,1.42039,1.15885,0.000561055,0.000561055,0.000561055
17,216.463,1.01181,1.21035,1.18802,0.62211,0.61362,0.60438,0.41727,1.02964,1.39486,1.14638,0.000524392,0.000524392,0.000524392
18,228.749,0.98536,1.17168,1.17282,0.692,0.58295,0.61401,0.40885,1.05845,1.26611,1.20495,0.000487729,0.000487729,0.000487729
19,241.213,0.95634,1.1119,1.14979,0.62828,0.64581,0.64482,0.44808,0.99932,1.2634,1.13596,0.000451066,0.000451066,0.000451066
20,253.94,0.95719,1.09091,1.14319,0.64857,0.65019,0.65344,0.45577,1.01438,1.1817,1.13306,0.000414403,0.000414403,0.000414403
21,272.043,0.90036,1.05905,1.10692,0.63997,0.59221,0.62845,0.40751,1.12253,1.31472,1.20413,0.00037774,0.00037774,0.00037774
22,284.692,0.89444,0.9763,1.08422,0.69584,0.56438,0.58502,0.41349,0.99267,1.37859,1.11582,0.000341077,0.000341077,0.000341077
23,296.991,0.85995,0.91319,1.06934,0.67774,0.61257,0.65702,0.46122,1.03502,1.16797,1.1512,0.000304414,0.000304414,0.000304414
24,309.279,0.85225,0.87553,1.07236,0.67881,0.66106,0.68888,0.50453,0.99576,1.11403,1.12503,0.000267751,0.000267751,0.000267751
25,321.038,0.83894,0.82113,1.07921,0.73566,0.68835,0.71125,0.51679,0.96605,1.06536,1.10893,0.000231088,0.000231088,0.000231088
26,333.098,0.82903,0.78613,1.05978,0.71595,0.64217,0.70265,0.51854,0.96768,1.07517,1.11052,0.000194425,0.000194425,0.000194425
27,345.481,0.78932,0.7359,1.03707,0.76374,0.66895,0.74895,0.55969,0.93966,1.01693,1.07822,0.000157762,0.000157762,0.000157762
28,357.217,0.78672,0.73417,1.0402,0.80529,0.62305,0.72247,0.53234,0.93179,1.07326,1.08964,0.000121099,0.000121099,0.000121099
29,369.162,0.77603,0.6777,1.02804,0.79642,0.67373,0.75519,0.57086,0.91953,0.96983,1.08351,8.4436e-05,8.4436e-05,8.4436e-05
30,381.194,0.74918,0.66416,1.01648,0.84097,0.63776,0.76309,0.57308,0.91427,0.97093,1.07782,4.7773e-05,4.7773e-05,4.7773e-05
