epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.8226,1.10213,3.10574,1.26162,0.00469,0.9099,0.19189,0.13762,0.87846,3.09855,1.02591,0.00021109,0.00021109,0.00021109
2,33.7505,1.11382,2.17328,1.25468,0.1478,0.16196,0.11696,0.06925,1.25159,2.77771,1.408,0.000418991,0.000418991,0.000418991
3,48.3304,1.14616,1.93497,1.2699,0.34571,0.206,0.19305,0.11258,1.33326,2.73027,1.42746,0.000612228,0.000612228,0.000612228
4,63.039,1.1653,1.85885,1.27025,0.36163,0.41692,0.29701,0.16524,1.37134,2.43522,1.53568,0.000790799,0.000790799,0.000790799
5,77.4118,1.19271,1.8274,1.28089,0.29431,0.37027,0.25009,0.14746,1.28859,3.32918,1.51689,0.000954705,0.000954705,0.000954705
6,92.5576,1.25661,1.8261,1.30504,0.27727,0.32081,0.17855,0.11054,1.34782,3.43305,1.51568,0.000927685,0.000927685,0.000927685
7,107.28,1.20492,1.73355,1.28929,0.46889,0.3508,0.32156,0.19739,1.22112,2.81938,1.37067,0.000891022,0.000891022,0.000891022
8,121.894,1.17746,1.67398,1.2836,0.42477,0.42694,0.38826,0.24845,1.15398,1.94516,1.26495,0.000854359,0.000854359,0.000854359
9,137.091,1.14856,1.61809,1.2493,0.68234,0.33454,0.32789,0.20733,1.18648,1.90838,1.30243,0.000817696,0.000817696,0.000817696
10,151.517,1.14994,1.56209,1.24762,0.39928,0.48565,0.42977,0.29831,1.06797,1.7258,1.18792,0.000781033,0.000781033,0.000781033
11,165.889,1.10131,1.46335,1.23915,0.51061,0.46756,0.45539,0.30062,1.13595,1.58685,1.22883,0.00074437,0.00074437,0.00074437
12,180.77,1.10205,1.43387,1.23334,0.55198,0.43957,0.4434,0.31348,1.13406,1.76451,1.24173,0.000707707,0.000707707,0.000707707
13,194.865,1.09522,1.34722,1.22308,0.51392,0.4886,0.4867,0.31313,1.15408,1.63031,1.2531,0.000671044,0.000671044,0.000671044
14,209.365,1.07358,1.29839,1.20872,0.60301,0.57105,0.58819,0.39155,1.0785,1.38248,1.20307,0.000634381,0.000634381,0.000634381
15,224.158,1.09597,1.29142,1.21406,0.66932,0.60909,0.63636,0.45156,1.02883,1.24357,1.14688,0.000597718,0.000597718,0.000597718
16,238.767,1.04329,1.18296,1.18723,0.55516,0.55416,0.54506,0.37225,1.02552,1.37691,1.14131,0.000561055,0.000561055,0.000561055
17,253.096,1.05515,1.1963,1.18103,0.71757,0.60371,0.67447,0.48989,0.986,1.11636,1.10956,0.000524392,0.000524392,0.000524392
18,267.76,1.0317,1.15967,1.18182,0.67794,0.60638,0.64586,0.43803,1.01397,1.22099,1.15946,0.000487729,0.000487729,0.000487729
19,282.547,0.99085,1.10306,1.16449,0.65579,0.59375,0.60394,0.41798,1.03191,1.26794,1.13854,0.000451066,0.000451066,0.000451066
20,296.678,0.97577,1.0812,1.15723,0.70991,0.62225,0.66522,0.47923,0.98447,1.16624,1.11533,0.000414403,0.000414403,0.000414403
21,315.913,0.96998,1.09043,1.1323,0.73464,0.63806,0.69251,0.49882,0.98351,1.11553,1.1144,0.00037774,0.00037774,0.00037774
22,329.738,0.92571,0.95344,1.11124,0.73962,0.5832,0.66982,0.47039,0.98523,1.19672,1.13029,0.000341077,0.000341077,0.000341077
23,343.875,0.91323,0.90378,1.10377,0.63651,0.61327,0.64518,0.47075,0.97107,1.20295,1.10331,0.000304414,0.000304414,0.000304414
24,358.182,0.89683,0.89337,1.09205,0.72666,0.65912,0.72657,0.54126,0.93946,1.02724,1.08137,0.000267751,0.000267751,0.000267751
25,372.37,0.85962,0.8094,1.07216,0.75215,0.67992,0.74006,0.54665,0.94296,1.0052,1.08738,0.000231088,0.000231088,0.000231088
26,386.656,0.85375,0.78477,1.07405,0.75367,0.62704,0.69551,0.51661,0.92777,1.10946,1.08079,0.000194425,0.000194425,0.000194425
27,400.322,0.85293,0.75743,1.066,0.73905,0.66031,0.73321,0.54011,0.92269,0.99861,1.07796,0.000157762,0.000157762,0.000157762
28,414.053,0.82324,0.72211,1.05434,0.73862,0.65959,0.73311,0.54329,0.92443,0.99366,1.0817,0.000121099,0.000121099,0.000121099
29,428.313,0.81291,0.68891,1.04174,0.73382,0.68868,0.73988,0.55618,0.91358,0.9772,1.07879,8.4436e-05,8.4436e-05,8.4436e-05
30,442.339,0.79653,0.66001,1.03515,0.75875,0.698,0.74696,0.56358,0.90702,0.9476,1.06378,4.7773e-05,4.7773e-05,4.7773e-05
