epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.5783,1.12979,3.44893,1.24454,0.00342,0.84799,0.12085,0.08209,0.84935,3.41728,1.04187,7.777e-05,7.777e-05,7.777e-05
2,24.9601,1.0493,3.08415,1.21199,0.0046,0.90857,0.20163,0.14312,0.84034,3.26561,0.99377,0.000161151,0.000161151,0.000161151
3,36.2691,1.06597,2.37503,1.21261,0.16665,0.78911,0.22988,0.16873,0.88971,2.96693,1.03442,0.000238665,0.000238665,0.000238665
4,48.0079,1.05534,2.09246,1.20971,0.62853,0.02934,0.18153,0.12238,1.03286,3.00258,1.19045,0.000310313,0.000310313,0.000310313
5,58.9574,1.08168,1.89416,1.233,0.53452,0.06658,0.28463,0.1953,1.03817,2.82401,1.18889,0.000376096,0.000376096,0.000376096
6,69.7354,1.03299,1.76923,1.16853,0.51528,0.25622,0.32553,0.22863,1.03781,2.55435,1.17157,0.000436012,0.000436012,0.000436012
7,80.6012,1.00921,1.62605,1.17615,0.4096,0.40579,0.37645,0.27298,1.04528,2.33657,1.15294,0.000490062,0.000490062,0.000490062
8,91.9604,1.04176,1.57482,1.20049,0.38869,0.39872,0.34823,0.23883,1.12787,2.34591,1.20044,0.000538246,0.000538246,0.000538246
9,102.633,1.01692,1.48559,1.17606,0.40002,0.42004,0.32386,0.20489,1.1828,2.37298,1.31828,0.000580564,0.000580564,0.000580564
10,113.308,1.03604,1.46073,1.18619,0.4031,0.19252,0.20354,0.1091,1.49051,2.84368,1.8398,0.000617016,0.000617016,0.000617016
11,124.411,1.08623,1.4985,1.199,0.39766,0.38331,0.33972,0.22859,1.19523,2.26067,1.34222,0.000647602,0.000647602,0.000647602
12,134.915,1.09706,1.44407,1.20636,0.45782,0.25616,0.2629,0.15908,1.35908,2.53862,1.54589,0.000672322,0.000672322,0.000672322
13,145.937,1.06436,1.42846,1.17922,0.59827,0.36174,0.26163,0.17616,1.17295,2.28716,1.27939,0.000671044,0.000671044,0.000671044
14,156.886,1.02213,1.348,1.15231,0.4247,0.48745,0.40333,0.26772,1.1818,2.12578,1.25173,0.000634381,0.000634381,0.000634381
15,167.718,1.00793,1.27758,1.14949,0.50692,0.53285,0.49795,0.33665,1.15508,1.93498,1.26302,0.000597718,0.000597718,0.000597718
16,178.92,0.98942,1.23625,1.1533,0.46408,0.54406,0.45311,0.30724,1.10965,1.97518,1.21992,0.000561055,0.000561055,0.000561055
17,190.931,0.9636,1.14314,1.13406,0.59924,0.45194,0.41386,0.28862,1.0648,1.9486,1.19008,0.000524392,0.000524392,0.000524392
18,202.565,0.97843,1.14491,1.13046,0.52299,0.51009,0.46544,0.32013,1.10498,1.71216,1.23267,0.000487729,0.000487729,0.000487729
19,213.664,0.91397,1.08916,1.11321,0.53604,0.56163,0.52663,0.36359,1.11541,1.60293,1.21886,0.000451066,0.000451066,0.000451066
20,226.046,0.9475,1.06622,1.11131,0.58967,0.57589,0.55642,0.39296,1.07425,1.52694,1.21136,0.000414403,0.000414403,0.000414403
21,240.738,0.84577,1.22092,1.04145,0.54974,0.49364,0.4673,0.30012,1.18241,1.8861,1.33839,0.00037774,0.00037774,0.00037774
22,252.071,0.81196,1.03521,1.02421,0.53209,0.58901,0.5109,0.34388,1.09226,1.77078,1.21458,0.000341077,0.000341077,0.000341077
23,264.159,0.7992,0.98004,1.01815,0.61229,0.48723,0.51933,0.32024,1.19003,1.81575,1.32913,0.000304414,0.000304414,0.000304414
24,275.269,0.77261,0.91516,1.0164,0.5961,0.57034,0.55925,0.37352,1.10074,1.58169,1.235,0.000267751,0.000267751,0.000267751
25,287.312,0.74227,0.89426,1.00066,0.62037,0.6396,0.62955,0.449,1.01622,1.38191,1.14444,0.000231088,0.000231088,0.000231088
26,298.664,0.73094,0.83264,1.00218,0.65151,0.63098,0.65652,0.47699,0.99449,1.2754,1.13276,0.000194425,0.000194425,0.000194425
27,310.244,0.73463,0.78643,0.97862,0.75818,0.58734,0.66501,0.48478,0.98438,1.25938,1.12199,0.000157762,0.000157762,0.000157762
28,322.244,0.71416,0.75992,0.9702,0.67555,0.62569,0.65052,0.47043,0.98071,1.23313,1.12042,0.000121099,0.000121099,0.000121099
29,332.672,0.69272,0.74768,0.96307,0.65566,0.63554,0.6594,0.47357,0.98168,1.19937,1.12885,8.4436e-05,8.4436e-05,8.4436e-05
30,344.706,0.66654,0.70984,0.94607,0.66402,0.65437,0.67114,0.48769,0.97388,1.16148,1.12422,4.7773e-05,4.7773e-05,4.7773e-05
