epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.5399,1.08299,3.38107,1.24749,0.00438,0.91572,0.16983,0.11712,0.84082,3.33515,1.00869,0.00012221,0.00012221,0.00012221
2,25.5304,1.05245,2.56726,1.23752,0.00415,0.91294,0.22138,0.15767,0.93286,2.89839,1.05483,0.000247098,0.000247098,0.000247098
3,36.2518,1.08375,2.09421,1.22675,0.48161,0.25391,0.24737,0.17105,1.07029,2.51844,1.20074,0.000363186,0.000363186,0.000363186
4,47.7999,1.1003,1.88388,1.22309,0.65059,0.2092,0.31774,0.20312,1.16906,2.52279,1.26025,0.000470475,0.000470475,0.000470475
5,59.0836,1.11017,1.73498,1.23311,0.54639,0.23254,0.25843,0.15433,1.31369,2.60438,1.48873,0.000568965,0.000568965,0.000568965
6,70.1285,1.09,1.69898,1.22577,0.34811,0.35263,0.27327,0.16597,1.27922,2.37755,1.44091,0.000658656,0.000658656,0.000658656
7,81.6785,1.0707,1.65761,1.21692,0.37286,0.43774,0.35166,0.232,1.17933,2.16861,1.30122,0.000739548,0.000739548,0.000739548
8,93.2329,1.11562,1.5931,1.2306,0.37012,0.46897,0.35278,0.20616,1.30322,2.42449,1.42445,0.000811641,0.000811641,0.000811641
9,104.043,1.1115,1.58997,1.2261,0.45751,0.34284,0.25125,0.15156,1.2327,2.76695,1.3448,0.000817696,0.000817696,0.000817696
10,115.749,1.06658,1.57184,1.21115,0.36522,0.50211,0.34272,0.20701,1.23651,2.54801,1.34026,0.000781033,0.000781033,0.000781033
11,126.398,1.08758,1.49412,1.22433,0.45775,0.38037,0.32997,0.20391,1.24101,2.0888,1.33598,0.00074437,0.00074437,0.00074437
12,137.886,1.07481,1.40855,1.21966,0.5475,0.37445,0.33194,0.19547,1.31448,2.39717,1.48224,0.000707707,0.000707707,0.000707707
13,149.111,1.03835,1.37063,1.19207,0.48194,0.484,0.43998,0.26712,1.21563,1.96854,1.35573,0.000671044,0.000671044,0.000671044
14,160.83,1.0452,1.34092,1.17551,0.5767,0.5219,0.5476,0.35578,1.22699,1.57414,1.32538,0.000634381,0.000634381,0.000634381
15,171.065,0.99228,1.23858,1.16433,0.50864,0.55954,0.5264,0.34272,1.13783,1.61686,1.24473,0.000597718,0.000597718,0.000597718
16,182.951,0.99376,1.18073,1.14634,0.5853,0.48143,0.48655,0.31972,1.10326,1.85103,1.22432,0.000561055,0.000561055,0.000561055
17,194.114,0.96766,1.17953,1.15313,0.74053,0.41176,0.46795,0.31476,1.09867,1.6791,1.20656,0.000524392,0.000524392,0.000524392
18,205.969,0.96973,1.14822,1.14949,0.59422,0.56265,0.54282,0.37568,1.08537,1.45988,1.1946,0.000487729,0.000487729,0.000487729
19,217.49,0.94959,1.08125,1.13111,0.69375,0.48866,0.52652,0.36369,1.07274,1.57352,1.17329,0.000451066,0.000451066,0.000451066
20,228.378,0.97064,1.06481,1.1338,0.70176,0.53025,0.61109,0.42426,1.08091,1.40422,1.17051,0.000414403,0.000414403,0.000414403
21,244.684,0.89521,1.12368,1.08243,0.70246,0.54852,0.60064,0.41294,1.10987,1.4116,1.19476,0.00037774,0.00037774,0.00037774
22,255.284,0.86147,1.02861,1.06979,0.67274,0.58825,0.63539,0.4469,1.03369,1.2881,1.17435,0.000341077,0.000341077,0.000341077
23,265.764,0.82171,0.92373,1.05388,0.62376,0.63378,0.65303,0.47258,1.03036,1.29734,1.14177,0.000304414,0.000304414,0.000304414
24,276.137,0.81926,0.88236,1.03197,0.67011,0.62821,0.67195,0.48622,1.01812,1.21812,1.13391,0.000267751,0.000267751,0.000267751
25,287.489,0.78216,0.82375,1.01494,0.7048,0.58444,0.6666,0.47829,0.98282,1.23449,1.11223,0.000231088,0.000231088,0.000231088
26,297.908,0.77145,0.78887,1.00802,0.73733,0.6322,0.70079,0.50924,0.97827,1.07855,1.10178,0.000194425,0.000194425,0.000194425
27,309.307,0.7636,0.75247,1.01467,0.7924,0.60971,0.71861,0.52826,0.97096,1.05739,1.09005,0.000157762,0.000157762,0.000157762
28,320.591,0.73569,0.7064,0.9895,0.7885,0.64344,0.73553,0.54169,0.96186,1.0187,1.08904,0.000121099,0.000121099,0.000121099
29,330.945,0.7121,0.67753,0.98604,0.7857,0.65372,0.74275,0.54633,0.93906,0.99471,1.07476,8.4436e-05,8.4436e-05,8.4436e-05
30,342.201,0.70069,0.66128,0.97703,0.74203,0.6916,0.74841,0.5503,0.93591,0.97705,1.07611,4.7773e-05,4.7773e-05,4.7773e-05
